ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,rs_score,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
TITAN.NS,2016-08-31,2016-09-14,TREND_PULLBACK,CONSUMER,True,1.081,404.93,404.93,389.73,430.25,425.18,True,1.67,370,149823.0,3746.85,SL,1.75,WIN
TITAN.NS,2017-02-27,2017-03-09,BREAKOUT_PULLBACK,CONSUMER,True,1.256,421.23,427.91,398.82,458.57,451.11,False,1.67,267,112468.0,1782.54,DAY_CAP,2.62,WIN
TITAN.NS,2017-06-06,2017-06-16,TREND_PULLBACK,CONSUMER,True,1.034,510.05,499.65,473.19,571.49,559.2,False,1.67,162,82629.0,-1685.03,DAY_CAP,3.37,LOSS
TITAN.NS,2017-10-09,2017-10-19,TREND_PULLBACK,CONSUMER,True,1.253,599.03,590.09,572.81,642.75,634.0,False,1.67,228,136580.0,-2039.34,DAY_CAP,2.04,LOSS
TITAN.NS,2017-10-30,2017-11-09,TREND_PULLBACK,CONSUMER,True,1.178,601.12,642.16,576.5,642.16,633.96,True,1.67,243,146073.0,8979.59,TARGET,1.91,WIN
TITAN.NS,2018-10-25,2018-11-06,RSI_DIVERGENCE,CONSUMER,False,0.973,772.64,842.02,731.01,842.02,828.14,True,1.67,144,111260.0,8991.83,TARGET,2.37,WIN
TITAN.NS,2018-12-31,2019-01-10,TREND_PULLBACK,CONSUMER,True,1.102,909.1,943.96,874.76,966.34,954.89,False,1.67,164,149092.0,5717.08,DAY_CAP,1.76,WIN
TITAN.NS,2019-03-11,2019-03-22,TREND_PULLBACK,CONSUMER,True,1.138,1044.05,1076.61,1007.49,1104.98,1092.79,True,1.67,143,149299.0,5805.38,DAY_CAP,1.63,WIN
TITAN.NS,2019-04-09,2019-04-23,BREAKOUT_PULLBACK,CONSUMER,True,1.174,1072.71,1102.98,1036.62,1132.85,1120.82,False,1.67,139,149106.0,4207.63,DAY_CAP,1.66,WIN
TITAN.NS,2019-09-06,2019-09-19,RSI_DIVERGENCE,CONSUMER,False,0.885,1048.3,1124.16,1002.78,1124.16,1108.99,True,1.67,131,137327.0,8951.94,TARGET,1.91,WIN
TITAN.NS,2020-01-06,2020-01-16,RSI_DIVERGENCE,CONSUMER,False,0.957,1136.48,1170.13,1099.91,1197.43,1185.24,False,1.67,131,148879.0,4407.5,DAY_CAP,1.42,WIN
TITAN.NS,2020-11-09,2020-11-19,TREND_PULLBACK,CONSUMER,True,1.264,1265.37,1272.66,1214.91,1349.47,1332.65,False,1.67,118,149314.0,859.82,DAY_CAP,1.86,WIN
TITAN.NS,2021-02-04,2021-02-16,TREND_PULLBACK,CONSUMER,True,1.04,1490.42,1449.31,1418.02,1611.08,1586.95,False,1.67,82,122214.0,-3371.07,DAY_CAP,2.27,LOSS
TITAN.NS,2021-07-26,2021-08-05,TREND_PULLBACK,CONSUMER,True,1.103,1700.53,1777.66,1654.26,1777.66,1762.23,True,1.67,88,149647.0,6108.22,TARGET,1.27,WIN
TITAN.NS,2022-05-27,2022-06-08,OVERSOLD_EXHAUSTION,CONSUMER,True,0.809,2121.36,2121.36,2027.97,2277.01,2245.88,True,1.67,64,135767.0,3984.61,SL,1.7,WIN
TITAN.NS,2022-09-19,2022-09-29,BREAKOUT_PULLBACK,CONSUMER,True,1.133,2595.01,2595.01,2500.44,2752.63,2721.11,True,1.67,57,147916.0,3530.71,SL,1.8,WIN
TITAN.NS,2022-10-24,2022-11-04,TREND_PULLBACK,CONSUMER,True,1.11,2658.51,2743.49,2577.53,2793.47,2766.47,False,1.67,56,148876.0,4759.34,DAY_CAP,1.42,WIN
TITAN.NS,2023-01-18,2023-01-31,RSI_DIVERGENCE,CONSUMER,True,0.904,2401.16,2331.47,2331.47,2517.32,2494.09,False,1.67,62,148872.0,-4321.08,SL,1.28,LOSS
TITAN.NS,2023-03-03,2023-03-16,RSI_DIVERGENCE,CONSUMER,True,0.91,2373.43,2307.73,2307.73,2482.92,2461.03,False,1.67,63,149526.0,-4139.08,SL,1.22,LOSS
TITAN.NS,2023-05-30,2023-06-09,TREND_PULLBACK,CONSUMER,True,1.046,2775.98,2849.04,2703.67,2896.5,2872.4,True,1.67,54,149903.0,4575.62,DAY_CAP,1.22,WIN
TITAN.NS,2023-10-10,2023-10-20,TREND_PULLBACK,CONSUMER,True,1.091,3248.76,3245.78,3155.84,3403.62,3372.65,False,1.67,46,149443.0,-137.14,DAY_CAP,1.33,LOSS
TITAN.NS,2023-11-03,2023-11-16,TREND_PULLBACK,CONSUMER,True,1.132,3254.03,3315.09,3157.87,3414.29,3382.24,False,1.67,46,149685.0,2809.02,DAY_CAP,1.38,WIN
TITAN.NS,2023-11-16,2023-11-29,TREND_PULLBACK,CONSUMER,True,1.097,3315.09,3407.86,3227.77,3460.64,3431.53,True,1.67,45,149179.0,4695.24,DAY_CAP,1.23,WIN
TITAN.NS,2024-03-28,2024-04-10,TREND_PULLBACK,CONSUMER,True,1.053,3778.03,3660.42,3660.42,3974.05,3934.85,False,1.67,39,147343.0,-4586.83,SL,1.45,LOSS
TITAN.NS,2024-05-21,2024-05-31,OVERSOLD_EXHAUSTION,CONSUMER,True,0.915,3355.89,3250.86,3250.86,3530.92,3495.92,False,1.67,44,147659.0,-4621.16,SL,1.21,LOSS
TITAN.NS,2024-07-02,2024-07-12,RSI_DIVERGENCE,CONSUMER,True,0.854,3389.45,3293.86,3293.86,3548.76,3516.9,False,1.67,44,149136.0,-4205.94,SL,1.24,LOSS
TITAN.NS,2024-07-12,2024-07-25,RSI_DIVERGENCE,CONSUMER,True,0.794,3220.16,3382.32,3122.86,3382.32,3349.89,True,1.67,46,148127.0,6713.51,TARGET,1.33,WIN
TITAN.NS,2025-01-30,2025-02-10,RSI_DIVERGENCE,CONSUMER,False,1.109,3358.29,3538.89,3249.94,3538.89,3502.77,True,1.67,44,147765.0,7151.62,TARGET,1.42,WIN
TITAN.NS,2026-02-06,2026-02-18,TREND_PULLBACK,CONSUMER,True,1.169,4141.0,4141.0,3994.84,4384.6,4335.88,True,1.67,36,149076.0,3507.84,SL,1.65,WIN
TITAN.NS,2026-02-18,2026-03-02,TREND_PULLBACK,CONSUMER,True,1.15,4248.6,4270.3,4107.76,4483.33,4436.38,False,1.67,35,148701.0,759.49,DAY_CAP,1.55,WIN
DMART.NS,2018-04-02,2018-04-12,TREND_PULLBACK,CONSUMER,True,1.187,1357.3,1476.98,1285.49,1476.98,1453.04,True,1.67,83,112656.0,8951.9,TARGET,2.47,WIN
DMART.NS,2018-05-28,2018-06-07,TREND_PULLBACK,CONSUMER,True,1.089,1528.9,1435.19,1435.19,1685.08,1653.85,False,1.67,64,97850.0,-5997.44,SL,2.86,LOSS
DMART.NS,2018-07-02,2018-07-12,TREND_PULLBACK,CONSUMER,True,1.032,1525.9,1587.75,1457.82,1639.37,1616.68,False,1.67,88,134279.0,5442.8,DAY_CAP,2.08,WIN
DMART.NS,2018-08-20,2018-08-31,TREND_PULLBACK,CONSUMER,True,1.043,1614.15,1556.01,1556.01,1711.05,1691.67,False,1.67,92,148502.0,-5348.88,SL,1.68,LOSS
DMART.NS,2019-04-11,2019-04-25,RSI_DIVERGENCE,CONSUMER,True,0.936,1472.6,1410.56,1410.56,1576.0,1555.32,False,1.67,96,141370.0,-5955.84,SL,1.85,LOSS
DMART.NS,2020-01-13,2020-01-23,TREND_PULLBACK,CONSUMER,True,1.028,1914.65,1924.7,1838.69,2041.26,2015.93,False,1.67,78,149343.0,783.89,DAY_CAP,1.85,WIN
DMART.NS,2020-01-23,2020-02-04,TREND_PULLBACK,CONSUMER,True,1.044,1924.7,2036.64,1857.54,2036.64,2014.25,True,1.67,77,148202.0,7768.56,TARGET,1.63,WIN
DMART.NS,2020-04-17,2020-04-29,TREND_PULLBACK,CONSUMER,True,1.222,2212.1,2344.35,2031.7,2512.77,2452.63,False,1.67,33,72999.0,4364.25,DAY_CAP,3.81,WIN
DMART.NS,2020-05-20,2020-06-02,TREND_PULLBACK,CONSUMER,True,1.097,2454.35,2325.64,2325.64,2668.86,2625.96,False,1.67,46,112900.0,-5920.66,SL,2.45,LOSS
DMART.NS,2021-12-09,2021-12-21,TREND_PULLBACK,CONSUMER,True,1.292,4821.2,4593.84,4593.84,5200.14,5124.35,False,1.67,26,125351.0,-5911.37,SL,2.2,LOSS
DMART.NS,2022-03-10,2022-03-23,RSI_DIVERGENCE,CONSUMER,True,0.934,4168.6,4091.35,3925.23,4574.21,4493.09,False,1.67,24,100046.0,-1854.0,DAY_CAP,2.57,LOSS
DMART.NS,2022-04-01,2022-04-13,RSI_DIVERGENCE,CONSUMER,True,0.895,4082.2,4090.9,3944.78,4311.23,4265.43,False,1.67,36,146959.0,313.2,DAY_CAP,1.48,WIN
DMART.NS,2022-04-26,2022-05-09,RSI_DIVERGENCE,CONSUMER,True,0.914,4044.25,3930.04,3930.04,4234.6,4196.53,False,1.67,37,149637.0,-4225.77,SL,1.24,LOSS
DMART.NS,2022-09-22,2022-10-04,TREND_PULLBACK,CONSUMER,True,1.066,4431.7,4248.1,4248.1,4737.69,4676.49,False,1.67,32,141814.0,-5875.21,SL,1.93,LOSS
DMART.NS,2022-10-04,2022-10-17,TREND_PULLBACK,CONSUMER,True,1.103,4479.55,4273.09,4273.09,4823.64,4754.82,False,1.67,29,129907.0,-5987.33,SL,2.15,LOSS
DMART.NS,2022-12-26,2023-01-05,RSI_DIVERGENCE,CONSUMER,False,0.934,4036.6,3864.92,3864.92,4322.74,4265.51,False,1.67,34,137244.0,-5837.12,SL,1.87,LOSS
DMART.NS,2023-01-11,2023-01-23,RSI_DIVERGENCE,CONSUMER,False,0.88,3872.9,3730.95,3730.95,4109.48,4062.16,False,1.67,38,147170.0,-5394.1,SL,1.61,LOSS
DMART.NS,2023-11-03,2023-11-16,RSI_DIVERGENCE,CONSUMER,True,0.989,3649.7,3790.25,3544.69,3824.72,3789.72,True,1.67,41,149638.0,5751.95,DAY_CAP,1.27,WIN
DMART.NS,2024-06-18,2024-06-28,TREND_PULLBACK,CONSUMER,True,1.192,5039.3,4788.29,4788.29,5457.65,5373.98,False,1.67,23,115904.0,-5773.23,SL,2.32,LOSS
DMART.NS,2024-09-05,2024-09-17,TREND_PULLBACK,CONSUMER,True,1.02,5308.15,5219.85,5093.75,5665.49,5594.02,False,1.67,27,143320.0,-2384.09,DAY_CAP,1.88,LOSS
DMART.NS,2025-04-07,2025-04-22,BREAKOUT_PULLBACK,CONSUMER,True,1.119,4023.15,4393.6,3800.88,4393.6,4319.51,True,1.67,26,104602.0,8668.53,TARGET,2.73,WIN
DMART.NS,2025-04-28,2025-05-09,BREAKOUT_PULLBACK,CONSUMER,True,1.192,4366.8,4169.94,4169.94,4694.89,4629.28,False,1.67,30,131004.0,-5905.79,SL,2.22,LOSS
DMART.NS,2025-05-26,2025-06-05,TREND_PULLBACK,CONSUMER,True,1.035,4138.4,3995.72,3995.72,4376.2,4328.64,False,1.67,36,148982.0,-5136.48,SL,1.61,LOSS
DMART.NS,2025-07-07,2025-07-17,BREAKOUT_PULLBACK,CONSUMER,True,1.014,4236.3,4073.99,4073.99,4506.82,4452.72,False,1.67,35,148270.0,-5680.84,SL,1.89,LOSS
DMART.NS,2026-04-10,2026-04-15,BREAKOUT_PULLBACK,CONSUMER,True,1.273,4400.6,4473.3,4182.74,4763.7,4691.08,False,1.67,27,118816.0,1962.89,DAY_CAP,2.44,WIN
TRENT.NS,2016-06-28,2016-07-11,TREND_PULLBACK,CONSUMER,True,1.03,173.84,174.34,164.74,188.99,185.96,False,1.67,659,114558.0,330.35,DAY_CAP,2.44,WIN
TRENT.NS,2017-01-31,2017-02-10,BREAKOUT_PULLBACK,CONSUMER,True,1.155,234.68,245.89,215.79,266.16,259.86,True,1.67,317,74394.0,5760.11,DAY_CAP,3.97,WIN
TRENT.NS,2017-03-17,2017-03-29,TREND_PULLBACK,CONSUMER,True,1.064,244.07,233.22,233.22,262.15,258.53,False,1.67,553,134969.0,-5998.63,SL,2.07,LOSS
TRENT.NS,2017-11-08,2017-11-20,TREND_PULLBACK,CONSUMER,True,1.096,304.98,309.57,289.28,331.16,325.92,False,1.67,382,116504.0,1752.96,DAY_CAP,2.4,WIN
TRENT.NS,2017-11-20,2017-11-30,TREND_PULLBACK,CONSUMER,True,1.152,309.57,335.14,294.24,335.14,330.02,True,1.67,391,121043.0,8998.25,TARGET,2.31,WIN
TRENT.NS,2017-12-11,2017-12-21,TREND_PULLBACK,CONSUMER,True,1.068,326.69,325.46,305.59,361.87,354.83,False,1.67,284,92781.0,-350.35,DAY_CAP,3.01,LOSS
TRENT.NS,2017-12-29,2018-01-10,TREND_PULLBACK,CONSUMER,True,1.04,332.71,319.87,319.87,354.12,349.84,False,1.67,450,149722.0,-5780.06,SL,1.8,LOSS
TRENT.NS,2018-04-23,2018-05-04,TREND_PULLBACK,CONSUMER,True,1.032,345.69,330.04,330.04,371.77,366.55,False,1.67,383,132400.0,-5994.55,SL,2.11,LOSS
TRENT.NS,2019-01-15,2019-01-25,TREND_PULLBACK,CONSUMER,True,1.02,353.33,345.36,339.26,376.79,372.1,False,1.67,424,149813.0,-3379.55,DAY_CAP,1.86,LOSS
TRENT.NS,2019-04-02,2019-04-12,TREND_PULLBACK,CONSUMER,True,1.019,360.31,340.18,340.18,393.87,387.16,False,1.67,298,107373.0,-5999.84,SL,2.61,LOSS
TRENT.NS,2019-04-15,2019-04-30,RSI_DIVERGENCE,CONSUMER,True,0.997,348.68,352.19,332.41,375.79,370.37,False,1.67,368,128314.0,1293.53,DAY_CAP,2.05,WIN
TRENT.NS,2019-05-20,2019-05-30,TREND_PULLBACK,CONSUMER,True,1.048,365.21,379.52,343.24,401.84,394.51,False,1.67,273,99704.0,3905.96,DAY_CAP,2.81,WIN
TRENT.NS,2019-05-30,2019-06-12,TREND_PULLBACK,CONSUMER,True,1.137,379.52,409.84,361.33,409.84,403.78,True,1.67,329,124863.0,8980.62,TARGET,2.24,WIN
TRENT.NS,2019-07-05,2019-07-17,BREAKOUT_PULLBACK,CONSUMER,True,1.23,435.32,413.75,413.75,471.26,464.07,False,1.67,278,121018.0,-5995.67,SL,2.44,LOSS
TRENT.NS,2019-08-08,2019-08-22,TREND_PULLBACK,CONSUMER,True,1.203,430.82,474.93,404.35,474.93,466.1,True,1.67,226,97365.0,8971.34,TARGET,2.87,WIN
TRENT.NS,2019-09-20,2019-10-03,TREND_PULLBACK,CONSUMER,True,1.179,486.38,486.38,458.2,533.33,523.94,True,1.67,212,103112.0,3981.59,SL,2.7,WIN
TRENT.NS,2020-07-13,2020-07-23,TREND_PULLBACK,CONSUMER,True,1.235,609.16,585.48,571.43,672.05,659.47,False,1.67,159,96857.0,-3765.66,DAY_CAP,2.89,LOSS
TRENT.NS,2020-08-18,2020-08-28,TREND_PULLBACK,CONSUMER,True,1.149,586.33,649.04,548.7,649.04,636.5,True,1.67,159,93226.0,8980.84,TARGET,3.0,WIN
TRENT.NS,2020-10-07,2020-10-19,TREND_PULLBACK,CONSUMER,True,1.099,671.82,628.42,628.42,744.15,729.69,False,1.67,138,92711.0,-5989.29,SL,3.01,LOSS
TRENT.NS,2020-11-05,2020-11-17,TREND_PULLBACK,CONSUMER,True,1.223,676.05,630.35,630.35,752.2,736.97,False,1.67,131,88562.0,-5986.43,SL,3.15,LOSS
TRENT.NS,2021-08-26,2021-09-07,TREND_PULLBACK,CONSUMER,True,1.026,936.97,1027.72,882.52,1027.72,1009.57,True,1.67,110,103067.0,8984.11,TARGET,2.71,WIN
TRENT.NS,2021-09-27,2021-10-07,TREND_PULLBACK,CONSUMER,True,1.007,998.63,1084.95,946.84,1084.95,1067.69,True,1.67,115,114843.0,8942.62,TARGET,2.42,WIN
TRENT.NS,2022-04-11,2022-04-25,BREAKOUT_PULLBACK,CONSUMER,True,1.188,1275.68,1213.75,1213.75,1378.91,1358.26,False,1.67,96,122465.0,-5945.4,SL,2.4,LOSS
TRENT.NS,2022-06-24,2022-07-06,RSI_DIVERGENCE,CONSUMER,True,0.79,1055.51,1147.18,1000.5,1147.18,1128.85,True,1.67,109,115050.0,9002.59,TARGET,2.29,WIN
TRENT.NS,2022-10-24,2022-11-04,TREND_PULLBACK,CONSUMER,True,1.105,1424.94,1523.07,1366.06,1523.07,1503.44,True,1.67,101,143919.0,8929.77,TARGET,1.93,WIN
TRENT.NS,2022-11-29,2022-12-09,TREND_PULLBACK,CONSUMER,True,1.02,1452.56,1453.6,1403.83,1533.76,1517.52,False,1.67,103,149613.0,107.84,DAY_CAP,1.57,WIN
TRENT.NS,2022-12-09,2022-12-21,TREND_PULLBACK,CONSUMER,True,1.004,1453.6,1409.06,1409.06,1527.84,1512.99,False,1.67,103,149721.0,-4587.83,SL,1.43,LOSS
TRENT.NS,2024-05-10,2024-05-23,BREAKOUT_PULLBACK,CONSUMER,True,1.458,4464.47,4694.48,4228.0,4858.58,4779.75,False,1.67,25,111612.0,5750.42,DAY_CAP,2.61,WIN
ADANIPORTS.NS,2016-09-06,2016-09-19,TREND_PULLBACK,INFRA,True,1.236,257.52,245.67,245.67,277.27,273.32,False,1.67,506,130304.0,-5994.66,SL,2.15,LOSS
ADANIPORTS.NS,2016-10-19,2016-11-01,TREND_PULLBACK,INFRA,True,1.266,258.47,281.37,244.73,281.37,276.79,True,1.67,436,112692.0,8986.49,TARGET,2.48,WIN
ADANIPORTS.NS,2016-12-07,2016-12-19,TREND_PULLBACK,INFRA,True,1.093,263.99,263.08,249.69,287.83,283.06,False,1.67,419,110611.0,-378.79,DAY_CAP,2.53,LOSS
ADANIPORTS.NS,2017-02-28,2017-03-10,TREND_PULLBACK,INFRA,True,1.011,287.16,284.35,275.57,306.48,302.61,False,1.67,517,148462.0,-1451.46,DAY_CAP,1.88,LOSS
ADANIPORTS.NS,2017-04-24,2017-05-05,TREND_PULLBACK,INFRA,True,1.001,315.0,328.27,299.81,340.3,335.24,False,1.67,395,124424.0,5243.8,DAY_CAP,2.25,WIN
ADANIPORTS.NS,2017-05-05,2017-05-17,TREND_PULLBACK,INFRA,True,1.047,328.27,331.7,314.17,351.78,347.08,False,1.67,425,139516.0,1456.03,DAY_CAP,2.01,WIN
ADANIPORTS.NS,2017-05-19,2017-05-31,TREND_PULLBACK,INFRA,True,1.077,332.55,318.71,318.71,355.64,351.02,False,1.67,433,143996.0,-5994.86,SL,1.94,LOSS
ADANIPORTS.NS,2017-08-31,2017-09-12,TREND_PULLBACK,INFRA,True,1.101,375.18,371.46,360.08,400.36,395.32,False,1.67,397,148948.0,-1478.33,DAY_CAP,1.88,LOSS
ADANIPORTS.NS,2017-09-14,2017-09-26,TREND_PULLBACK,INFRA,True,1.065,384.88,371.41,371.41,407.32,402.83,False,1.67,389,149717.0,-5238.02,SL,1.63,LOSS
ADANIPORTS.NS,2017-10-12,2017-10-25,TREND_PULLBACK,INFRA,True,1.082,385.45,396.67,371.12,409.32,404.55,False,1.67,389,149939.0,4364.09,DAY_CAP,1.73,WIN
ADANIPORTS.NS,2018-03-12,2018-03-22,RSI_DIVERGENCE,INFRA,False,1.021,369.12,346.43,346.43,406.94,399.37,False,1.67,264,97448.0,-5990.51,SL,2.7,LOSS
ADANIPORTS.NS,2018-04-02,2018-04-12,OVERSOLD_EXHAUSTION,INFRA,True,0.989,352.99,355.52,333.18,386.0,379.39,False,1.67,302,106602.0,764.11,DAY_CAP,2.17,WIN
ADANIPORTS.NS,2018-08-20,2018-08-31,RSI_DIVERGENCE,INFRA,True,1.042,362.97,367.67,350.48,383.78,379.62,False,1.67,413,149906.0,1941.94,DAY_CAP,1.51,WIN
ADANIPORTS.NS,2018-09-19,2018-10-03,RSI_DIVERGENCE,INFRA,False,1.027,357.36,341.34,341.34,384.05,378.71,False,1.67,374,133651.0,-5989.88,SL,1.97,LOSS
ADANIPORTS.NS,2019-07-01,2019-07-11,TREND_PULLBACK,INFRA,True,1.054,396.56,382.27,382.27,420.37,415.6,False,1.67,378,149898.0,-5399.89,SL,1.68,LOSS
ADANIPORTS.NS,2019-12-31,2020-01-10,RSI_DIVERGENCE,INFRA,False,0.882,351.4,368.96,340.86,368.96,365.45,True,1.67,426,149696.0,6733.34,TARGET,1.32,WIN
ADANIPORTS.NS,2020-02-04,2020-02-14,RSI_DIVERGENCE,INFRA,False,0.962,357.64,352.22,343.74,380.8,376.17,False,1.67,419,149851.0,-2272.9,DAY_CAP,1.71,LOSS
ADANIPORTS.NS,2020-11-20,2020-12-03,BREAKOUT_PULLBACK,INFRA,True,1.04,364.84,394.15,347.26,394.15,388.29,True,1.67,341,124412.0,8997.1,TARGET,2.38,WIN
ADANIPORTS.NS,2021-05-03,2021-05-14,TREND_PULLBACK,INFRA,True,1.369,739.1,712.07,685.74,828.04,810.25,False,1.67,112,82780.0,-3027.86,DAY_CAP,3.37,LOSS
ADANIPORTS.NS,2021-05-24,2021-06-03,TREND_PULLBACK,INFRA,True,1.139,744.1,808.16,705.67,808.16,795.35,True,1.67,156,116080.0,8993.65,TARGET,2.41,WIN
ADANIPORTS.NS,2021-06-10,2021-06-22,BREAKOUT_PULLBACK,INFRA,True,1.056,821.95,772.56,772.56,904.27,887.81,False,1.67,121,99457.0,-5976.79,SL,2.96,LOSS
ADANIPORTS.NS,2021-12-06,2021-12-16,RSI_DIVERGENCE,INFRA,False,0.944,707.19,774.2,666.98,774.2,760.8,True,1.67,149,105371.0,8993.58,TARGET,2.5,WIN
ADANIPORTS.NS,2022-02-28,2022-03-11,RSI_DIVERGENCE,INFRA,False,1.04,691.59,651.06,651.06,759.16,745.64,False,1.67,148,102356.0,-5999.02,SL,2.58,LOSS
ADANIPORTS.NS,2023-08-23,2023-09-04,BREAKOUT_PULLBACK,INFRA,True,1.032,818.19,777.01,777.01,886.83,873.1,False,1.67,145,118638.0,-5971.37,SL,2.48,LOSS
ADANIPORTS.NS,2023-09-06,2023-09-18,TREND_PULLBACK,INFRA,True,1.006,799.71,853.58,767.39,853.58,842.81,True,1.67,185,147947.0,8974.86,TARGET,1.89,WIN
ADANIPORTS.NS,2023-12-21,2024-01-03,BREAKOUT_PULLBACK,INFRA,True,1.092,1009.68,1111.86,948.38,1111.86,1091.43,True,1.67,97,97939.0,8930.38,TARGET,3.0,WIN
ADANIPORTS.NS,2024-06-18,2024-06-28,TREND_PULLBACK,INFRA,True,1.049,1438.0,1470.94,1345.31,1592.5,1561.6,False,1.67,64,92032.0,2108.14,DAY_CAP,3.01,WIN
ADANIPORTS.NS,2025-05-09,2025-05-21,BREAKOUT_PULLBACK,INFRA,True,1.128,1299.98,1377.9,1228.58,1418.96,1395.17,True,1.67,84,109198.0,7270.84,DAY_CAP,2.71,WIN
ADANIPORTS.NS,2025-06-26,2025-07-08,TREND_PULLBACK,INFRA,True,1.1,1429.3,1448.5,1378.35,1514.22,1497.24,False,1.67,104,148647.0,1996.79,DAY_CAP,1.66,WIN
ADANIPORTS.NS,2025-07-08,2025-07-18,TREND_PULLBACK,INFRA,True,1.1,1448.5,1443.1,1410.3,1512.17,1499.44,False,1.67,103,149196.0,-556.2,DAY_CAP,1.23,LOSS
ADANIPORTS.NS,2025-11-03,2025-11-14,TREND_PULLBACK,INFRA,True,1.003,1444.7,1509.5,1405.82,1509.5,1496.54,True,1.67,103,148804.0,6013.45,TARGET,1.26,WIN
RELIANCE.NS,2016-02-01,2016-02-11,TREND_PULLBACK,ENERGY,True,1.042,223.25,214.19,214.19,238.34,235.32,False,1.67,662,147791.0,-5997.36,SL,1.89,LOSS
RELIANCE.NS,2016-06-29,2016-07-12,RSI_DIVERGENCE,ENERGY,True,0.906,211.87,219.87,206.52,220.79,219.01,True,1.67,707,149793.0,5351.49,DAY_CAP,1.11,WIN
RELIANCE.NS,2017-05-29,2017-06-08,TREND_PULLBACK,ENERGY,True,1.089,297.33,288.49,288.49,312.05,309.11,False,1.67,504,149854.0,-4454.75,SL,1.39,LOSS
RELIANCE.NS,2017-08-09,2017-08-22,BREAKOUT_PULLBACK,ENERGY,True,1.102,353.12,341.96,341.96,371.72,368.0,False,1.67,424,149723.0,-4731.72,SL,1.56,LOSS
RELIANCE.NS,2017-11-20,2017-11-30,TREND_PULLBACK,ENERGY,True,1.068,406.77,407.08,393.35,429.12,424.65,False,1.67,368,149691.0,113.79,DAY_CAP,1.54,WIN
RELIANCE.NS,2017-12-19,2018-01-01,TREND_PULLBACK,ENERGY,True,1.024,409.02,401.86,394.51,433.21,428.37,False,1.67,366,149702.0,-2619.12,DAY_CAP,1.66,LOSS
RELIANCE.NS,2018-01-05,2018-01-17,TREND_PULLBACK,ENERGY,True,1.036,407.83,407.83,398.44,423.47,420.34,True,1.67,367,149673.0,2289.66,SL,1.07,WIN
RELIANCE.NS,2018-02-26,2018-03-09,TREND_PULLBACK,ENERGY,True,1.025,414.65,403.43,403.43,433.36,429.62,False,1.67,361,149690.0,-4051.48,SL,1.26,LOSS
RELIANCE.NS,2018-07-09,2018-07-19,TREND_PULLBACK,ENERGY,True,1.085,443.39,470.18,427.32,470.18,464.82,True,1.67,338,149867.0,8147.72,TARGET,1.69,WIN
RELIANCE.NS,2018-11-13,2018-11-26,RSI_DIVERGENCE,ENERGY,True,0.992,488.91,493.49,469.35,521.5,514.98,False,1.67,306,149606.0,1401.55,DAY_CAP,1.76,WIN
RELIANCE.NS,2019-03-05,2019-03-15,TREND_PULLBACK,ENERGY,True,1.021,550.36,579.13,533.1,579.13,573.38,True,1.67,272,149699.0,7042.63,TARGET,1.46,WIN
RELIANCE.NS,2019-09-09,2019-09-20,RSI_DIVERGENCE,ENERGY,True,1.028,546.75,526.58,526.58,580.38,573.65,False,1.67,274,149811.0,-5527.93,SL,1.62,LOSS
RELIANCE.NS,2020-05-15,2020-05-28,BREAKOUT_PULLBACK,ENERGY,True,1.222,659.06,664.86,613.78,734.51,719.42,False,1.67,132,86995.0,765.99,DAY_CAP,3.39,WIN
RELIANCE.NS,2020-05-28,2020-06-09,TREND_PULLBACK,ENERGY,True,1.167,664.86,720.14,631.69,720.14,709.08,True,1.67,180,119675.0,8955.26,TARGET,2.33,WIN
RELIANCE.NS,2020-06-12,2020-06-24,TREND_PULLBACK,ENERGY,True,1.297,717.49,775.54,682.66,775.54,763.93,True,1.67,172,123409.0,8985.83,TARGET,2.27,WIN
RELIANCE.NS,2021-01-12,2021-01-22,RSI_DIVERGENCE,ENERGY,True,0.728,887.39,936.23,858.08,936.23,926.46,True,1.67,169,149969.0,7433.67,TARGET,1.45,WIN
RELIANCE.NS,2021-05-11,2021-05-24,RSI_DIVERGENCE,ENERGY,True,0.897,876.55,900.36,851.28,918.67,910.24,True,1.67,171,149890.0,4910.83,DAY_CAP,1.27,WIN
RELIANCE.NS,2023-03-03,2023-03-16,RSI_DIVERGENCE,ENERGY,False,1.072,1088.93,1059.69,1059.69,1137.65,1127.91,False,1.67,137,149183.0,-4005.47,SL,1.18,LOSS
RELIANCE.NS,2025-05-22,2025-06-03,TREND_PULLBACK,ENERGY,True,1.001,1403.79,1399.91,1362.23,1473.06,1459.21,False,1.67,106,148802.0,-411.76,DAY_CAP,1.38,LOSS
RELIANCE.NS,2025-10-06,2025-10-16,RSI_DIVERGENCE,ENERGY,True,0.925,1375.0,1398.3,1350.27,1416.22,1407.98,False,1.67,109,149875.0,2539.71,DAY_CAP,0.79,WIN
RELIANCE.NS,2026-02-23,2026-03-06,RSI_DIVERGENCE,ENERGY,True,0.905,1428.0,1388.27,1388.27,1494.22,1480.98,False,1.67,105,149940.0,-4171.65,SL,1.22,LOSS
RELIANCE.NS,2026-03-06,2026-03-18,RSI_DIVERGENCE,ENERGY,True,0.881,1404.8,1408.1,1351.43,1493.75,1475.96,False,1.67,106,148909.0,349.79,DAY_CAP,1.67,WIN
