ticker,strategy,sector,entry_date,exit_date,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,result,nifty_uptrend,sector_uptrend
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2018-01-24,2018-02-06,658.98,738.98,618.99,738.98,712.32,True,2.0,150,98848.0,9999.87,TARGET,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2018-04-06,2018-04-18,753.08,737.36,704.05,851.16,818.46,False,2.0,122,91876.0,-1918.38,DAY_CAP,LOSS,False,False
MPHASIS.NS,BREAKOUT_PULLBACK,IT,2019-02-21,2019-03-06,851.41,819.02,819.02,916.2,894.61,False,2.0,176,149848.0,-5700.91,SL,LOSS,False,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2019-05-30,2019-06-12,836.25,796.38,796.38,916.0,889.41,False,2.0,150,125438.0,-5980.55,SL,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2020-01-28,2020-02-07,795.86,765.08,765.08,857.43,836.91,False,2.0,188,149622.0,-5786.83,SL,LOSS,False,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2020-05-26,2020-06-05,743.92,757.42,697.77,836.23,805.46,False,2.0,130,96710.0,1755.1,DAY_CAP,WIN,False,True
MPHASIS.NS,BREAKOUT_PULLBACK,IT,2020-06-11,2020-06-23,745.0,706.98,706.98,821.04,795.69,False,2.0,157,116964.0,-5968.58,SL,LOSS,True,True
MPHASIS.NS,BREAKOUT_PULLBACK,IT,2020-07-22,2020-08-03,891.07,1003.34,834.94,1003.34,965.91,True,2.0,106,94454.0,9916.63,TARGET,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2020-09-14,2020-09-24,1125.32,1267.04,1054.47,1267.04,1219.8,True,2.0,84,94527.0,9920.06,TARGET,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2020-12-21,2021-01-01,1245.45,1357.05,1189.65,1357.05,1319.85,True,2.0,107,133263.0,9969.61,TARGET,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2021-05-06,2021-05-19,1653.02,1563.15,1563.15,1832.76,1772.85,False,2.0,66,109099.0,-5931.32,SL,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2021-06-11,2021-06-23,1799.65,1777.76,1712.17,1974.62,1916.3,False,2.0,68,122376.0,-1488.79,DAY_CAP,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2021-07-09,2021-07-22,1996.25,1996.25,1899.42,2189.91,2125.35,True,2.0,61,121771.0,3873.05,SL,WIN,True,True
MPHASIS.NS,SECTOR_ROTATION,IT,2021-08-10,2021-08-23,2425.44,2668.17,2304.08,2668.17,2587.26,True,2.0,49,118847.0,9951.84,TARGET,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2021-08-23,2021-09-02,2567.19,2586.62,2420.4,2860.78,2762.92,False,2.0,40,102688.0,777.27,DAY_CAP,WIN,True,True
MPHASIS.NS,SECTOR_ROTATION,IT,2021-09-24,2021-10-06,3059.37,2877.19,2877.19,3423.74,3302.28,False,2.0,32,97900.0,-5829.72,SL,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2023-07-17,2023-07-27,2038.11,2038.11,1948.77,2216.79,2157.23,True,2.0,67,136553.0,3931.02,SL,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2023-08-24,2023-09-05,2364.54,2250.96,2250.96,2591.71,2515.99,False,2.0,52,122956.0,-5906.23,SL,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2023-12-14,2023-12-27,2496.11,2629.22,2387.91,2712.52,2640.39,True,2.0,55,137286.0,7622.47,DAY_CAP,WIN,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2024-06-07,2024-06-20,2372.27,2323.32,2237.52,2641.76,2551.93,False,2.0,44,104380.0,-2153.5,DAY_CAP,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2024-07-19,2024-07-31,2817.26,2817.26,2702.06,3047.65,2970.85,True,2.0,52,146497.0,3993.43,SL,WIN,True,True
MPHASIS.NS,BREAKOUT_PULLBACK,IT,2024-07-31,2024-08-12,2835.83,2682.0,2682.0,3143.51,3040.95,False,2.0,39,110598.0,-5999.56,SL,LOSS,True,True
MPHASIS.NS,SECTOR_ROTATION,IT,2024-08-28,2024-09-09,3028.93,2935.05,2885.3,3316.19,3220.43,False,2.0,41,124186.0,-3848.84,DAY_CAP,LOSS,True,True
MPHASIS.NS,SECTOR_ROTATION,IT,2025-06-11,2025-06-23,2627.4,2620.83,2526.13,2829.94,2762.42,False,2.0,57,149762.0,-374.42,DAY_CAP,LOSS,True,True
MPHASIS.NS,MOMENTUM_BREAKOUT,IT,2025-09-10,2025-09-22,2968.4,2831.48,2831.48,3242.24,3150.96,False,2.0,43,127641.0,-5887.56,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2015-08-20,2015-09-01,857.75,815.75,815.75,941.75,913.75,False,2.0,142,121800.0,-5963.76,SL,LOSS,False,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2017-02-06,2017-02-16,621.14,597.74,597.74,667.93,652.33,False,2.0,241,149694.0,-5638.37,SL,LOSS,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2017-07-19,2017-07-31,542.02,525.6,525.6,574.86,563.91,False,2.0,276,149596.0,-4530.85,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2017-10-27,2017-11-08,509.31,487.9,487.9,552.13,537.85,False,2.0,280,142606.0,-5993.67,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2017-12-27,2018-01-08,533.76,547.93,510.59,580.1,564.65,False,2.0,258,137709.0,3655.95,DAY_CAP,WIN,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2018-01-08,2018-01-18,547.93,534.13,524.08,595.63,579.73,False,2.0,251,137530.0,-3463.8,DAY_CAP,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2018-06-11,2018-06-21,496.15,513.57,468.41,551.65,533.15,True,2.0,216,107169.0,5876.06,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2018-08-16,2018-08-29,573.95,575.39,545.85,630.16,611.43,False,2.0,213,122252.0,305.8,DAY_CAP,WIN,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2018-09-06,2018-09-19,627.39,602.49,602.49,677.21,660.6,False,2.0,239,149947.0,-5952.01,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2019-07-15,2019-07-25,392.91,406.1,371.78,435.17,421.09,False,2.0,283,111193.0,3733.18,DAY_CAP,WIN,False,True
SUNPHARMA.NS,BREAKOUT_PULLBACK,PHARMA,2019-07-31,2019-08-13,396.44,408.05,373.29,442.74,427.3,False,2.0,259,102678.0,3007.56,DAY_CAP,WIN,False,False
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2019-11-07,2019-11-20,411.96,391.61,391.61,452.68,439.11,False,2.0,294,121118.0,-5984.24,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2020-04-07,2020-04-21,393.04,445.59,347.88,483.38,453.27,True,2.0,132,51882.0,7443.3,DAY_CAP,WIN,False,True
SUNPHARMA.NS,BREAKOUT_PULLBACK,PHARMA,2020-04-28,2020-05-11,446.35,436.83,411.06,516.92,493.4,False,2.0,170,75879.0,-1617.0,DAY_CAP,LOSS,False,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2020-06-09,2020-06-19,471.59,444.98,444.98,524.8,507.06,False,2.0,225,106107.0,-5986.21,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2020-07-31,2020-08-12,500.73,501.16,475.3,551.61,534.65,False,2.0,235,117672.0,99.57,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2020-08-28,2020-09-09,524.38,503.08,503.08,566.98,552.78,False,2.0,281,147351.0,-5985.03,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2020-12-01,2020-12-11,508.9,554.86,485.93,554.86,539.54,True,2.0,261,132824.0,10002.73,TARGET,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2021-02-03,2021-02-15,593.68,597.25,557.78,665.5,641.56,False,2.0,167,99145.0,596.5,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2021-04-09,2021-04-23,606.06,607.2,581.32,655.54,639.05,False,2.0,242,146666.0,276.43,DAY_CAP,WIN,True,True
SUNPHARMA.NS,BREAKOUT_PULLBACK,PHARMA,2021-05-20,2021-06-01,653.74,638.71,626.81,707.62,689.66,False,2.0,222,145131.0,-3338.5,DAY_CAP,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2021-07-30,2021-08-11,736.65,741.98,698.67,812.61,787.29,False,2.0,157,115653.0,836.8,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2021-09-29,2021-10-11,774.23,794.51,743.93,834.84,814.64,False,2.0,193,149426.0,3913.88,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2022-02-01,2022-02-11,851.0,846.51,809.12,934.78,906.85,False,2.0,143,121694.0,-642.11,DAY_CAP,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2022-03-11,2022-03-24,867.58,874.17,830.6,941.54,916.88,False,2.0,162,140548.0,1067.35,DAY_CAP,WIN,False,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2022-07-14,2022-07-26,846.32,834.54,823.23,892.51,877.11,False,2.0,177,149799.0,-2085.51,DAY_CAP,LOSS,False,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2022-08-04,2022-08-18,883.45,881.77,847.69,954.97,931.13,False,2.0,167,147536.0,-281.09,DAY_CAP,LOSS,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2022-09-20,2022-09-30,880.03,915.44,850.62,938.85,919.25,True,2.0,170,149605.0,6344.14,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2022-11-02,2022-11-15,1015.13,980.38,980.38,1084.63,1061.46,False,2.0,147,149224.0,-5107.93,SL,LOSS,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2023-07-27,2023-08-08,1103.45,1120.72,1072.42,1165.5,1144.82,False,2.0,135,148965.0,2331.4,DAY_CAP,WIN,True,True
SUNPHARMA.NS,MOMENTUM_BREAKOUT,PHARMA,2023-11-30,2023-12-12,1196.04,1188.38,1166.99,1254.14,1234.77,False,2.0,125,149505.0,-957.4,DAY_CAP,LOSS,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2024-02-05,2024-02-15,1428.2,1481.58,1368.61,1547.39,1507.66,True,2.0,100,142820.0,6641.76,DAY_CAP,WIN,True,True
SUNPHARMA.NS,SECTOR_ROTATION,PHARMA,2025-11-12,2025-11-24,1720.92,1769.31,1678.31,1806.15,1777.74,True,2.0,87,149720.0,4572.18,DAY_CAP,WIN,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2016-07-08,2016-07-20,665.98,691.42,642.24,713.47,697.64,False,2.0,225,149846.0,5722.86,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2016-10-27,2016-11-09,625.25,605.58,605.58,664.59,651.48,False,2.0,239,149435.0,-4700.94,SL,LOSS,False,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2017-09-13,2017-09-25,420.09,460.37,399.96,460.37,446.94,True,2.0,297,124768.0,9974.11,TARGET,WIN,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2017-12-27,2018-01-08,454.76,440.28,440.28,483.72,474.06,False,2.0,329,149615.0,-4762.64,SL,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2018-01-24,2018-02-06,484.9,467.47,467.47,519.76,508.14,False,2.0,309,149834.0,-5385.53,SL,LOSS,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2018-06-08,2018-06-20,390.83,420.91,375.8,420.91,410.88,True,2.0,383,149689.0,9603.8,TARGET,WIN,True,True
DRREDDY.NS,BREAKOUT_PULLBACK,PHARMA,2018-06-21,2018-07-03,438.86,417.46,417.46,481.67,467.4,False,2.0,280,122881.0,-5992.16,SL,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2018-08-31,2018-09-12,476.24,476.24,457.2,514.31,501.62,True,2.0,314,149538.0,3985.42,SL,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2018-11-21,2018-12-04,497.22,516.76,471.92,547.82,530.95,False,2.0,237,117841.0,4631.1,DAY_CAP,WIN,False,False
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2019-02-05,2019-02-18,539.19,516.01,516.01,585.57,570.11,False,2.0,258,139112.0,-5981.68,SL,LOSS,True,False
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2020-01-28,2020-02-07,614.14,609.81,592.91,656.6,642.44,False,2.0,244,149849.0,-1054.84,DAY_CAP,LOSS,False,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2020-04-08,2020-04-22,709.24,781.22,641.64,844.44,799.37,False,2.0,88,62413.0,6334.5,DAY_CAP,WIN,False,True
DRREDDY.NS,BREAKOUT_PULLBACK,PHARMA,2020-04-29,2020-05-12,747.31,726.65,705.36,831.21,803.24,False,2.0,143,106865.0,-2954.79,DAY_CAP,LOSS,False,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2020-07-29,2020-08-10,833.82,905.61,797.92,905.61,881.68,True,2.0,167,139247.0,10003.48,TARGET,WIN,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2020-08-10,2020-08-20,909.15,868.83,868.83,989.8,962.91,False,2.0,148,134554.0,-5967.36,SL,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2020-09-16,2020-09-28,896.94,976.98,856.92,976.98,950.3,True,2.0,149,133644.0,9951.65,TARGET,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2020-12-18,2020-12-31,1013.39,981.41,981.41,1077.36,1056.03,False,2.0,148,149982.0,-4733.27,SL,LOSS,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2021-04-19,2021-04-30,962.87,1000.67,913.59,1061.45,1028.59,False,2.0,121,116508.0,4572.98,DAY_CAP,WIN,False,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2021-12-28,2022-01-07,923.63,923.63,896.55,977.78,959.73,True,2.0,162,149627.0,2924.38,SL,WIN,False,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2022-10-03,2022-10-14,866.41,834.76,834.76,929.73,908.62,False,2.0,173,149889.0,-5475.96,SL,LOSS,False,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2022-11-01,2022-11-14,889.08,856.05,856.05,955.16,933.14,False,2.0,168,149366.0,-5549.81,SL,LOSS,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2023-04-12,2023-04-25,956.85,947.5,931.11,1008.35,991.18,False,2.0,156,149269.0,-1458.75,DAY_CAP,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2023-06-16,2023-06-28,963.53,1001.33,940.41,1009.77,994.35,True,2.0,155,149347.0,5321.25,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2023-06-28,2023-07-11,1001.33,1020.61,975.3,1053.38,1036.03,False,2.0,149,149197.0,2874.16,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2023-07-27,2023-08-08,1088.02,1117.84,1053.74,1156.57,1133.72,True,2.0,137,149058.0,5165.68,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2023-08-09,2023-08-22,1159.93,1170.71,1125.86,1228.08,1205.36,False,2.0,129,149631.0,1390.28,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2023-11-30,2023-12-12,1143.56,1116.14,1116.14,1198.42,1180.13,False,2.0,131,149807.0,-3592.35,SL,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2024-01-31,2024-02-12,1209.35,1251.31,1163.3,1301.46,1270.76,False,2.0,124,149960.0,5202.29,DAY_CAP,WIN,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2024-02-19,2024-02-29,1267.83,1269.24,1228.86,1345.79,1319.8,False,2.0,118,149604.0,165.51,DAY_CAP,WIN,True,True
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2024-07-05,2024-07-18,1288.15,1325.1,1249.03,1366.41,1340.32,True,2.0,116,149426.0,5168.29,DAY_CAP,WIN,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2024-12-20,2025-01-02,1335.18,1366.38,1285.37,1434.81,1401.6,False,2.0,112,149540.0,3494.64,DAY_CAP,WIN,False,True
DRREDDY.NS,BREAKOUT_PULLBACK,PHARMA,2025-06-17,2025-06-27,1310.49,1292.8,1268.22,1395.03,1366.85,False,2.0,114,149396.0,-2016.42,DAY_CAP,LOSS,True,False
DRREDDY.NS,SECTOR_ROTATION,PHARMA,2025-09-19,2025-10-01,1321.7,1290.0,1290.0,1385.1,1363.97,False,2.0,113,149352.0,-3582.09,SL,LOSS,True,True
DRREDDY.NS,MOMENTUM_BREAKOUT,PHARMA,2025-12-03,2025-12-15,1280.7,1250.67,1250.67,1340.77,1320.74,False,2.0,117,149842.0,-3513.5,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2015-07-17,2015-07-29,904.27,875.31,875.31,962.19,942.88,False,2.0,165,149204.0,-4778.21,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2015-08-11,2015-08-21,990.33,1086.67,942.16,1086.67,1054.55,True,2.0,124,122801.0,9954.74,TARGET,WIN,True,True
DIVISLAB.NS,BREAKOUT_PULLBACK,PHARMA,2016-06-09,2016-06-21,1040.63,1044.09,998.15,1125.59,1097.27,False,2.0,141,146729.0,487.53,DAY_CAP,WIN,True,False
DIVISLAB.NS,BREAKOUT_PULLBACK,PHARMA,2017-09-07,2017-09-19,650.78,717.0,617.67,717.0,694.92,True,2.0,181,117791.0,9998.88,TARGET,WIN,True,False
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2017-09-20,2017-10-03,891.34,814.59,814.59,1044.86,993.69,False,2.0,78,69525.0,-5986.88,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2017-11-01,2017-11-13,873.24,948.21,835.76,948.21,923.22,True,2.0,160,139718.0,9995.99,TARGET,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2018-03-15,2018-03-27,1025.36,982.5,982.5,1111.08,1082.5,False,2.0,139,142525.0,-5957.33,SL,LOSS,False,False
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2018-04-10,2018-04-20,1081.23,1129.07,1033.11,1177.48,1145.4,False,2.0,124,134073.0,5931.97,DAY_CAP,WIN,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2018-04-24,2018-05-07,1113.94,1142.54,1069.2,1203.44,1173.61,False,2.0,134,149269.0,3832.28,DAY_CAP,WIN,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2018-08-02,2018-08-14,1134.79,1082.33,1082.33,1239.72,1204.75,False,2.0,114,129366.0,-5980.58,SL,LOSS,True,True
DIVISLAB.NS,BREAKOUT_PULLBACK,PHARMA,2018-08-16,2018-08-29,1100.85,1215.1,1043.73,1215.1,1177.02,True,2.0,105,115589.0,10016.02,TARGET,WIN,True,True
DIVISLAB.NS,BREAKOUT_PULLBACK,PHARMA,2018-09-04,2018-09-17,1203.94,1324.4,1143.71,1324.4,1284.25,True,2.0,99,119190.0,9958.3,TARGET,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2018-10-29,2018-11-09,1372.1,1475.76,1274.97,1566.36,1501.61,False,2.0,61,83698.0,6323.19,DAY_CAP,WIN,False,False
DIVISLAB.NS,BREAKOUT_PULLBACK,PHARMA,2019-02-26,2019-03-11,1544.83,1610.76,1475.36,1683.78,1637.47,True,2.0,86,132856.0,6818.44,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2020-01-29,2020-02-10,1888.44,1888.44,1831.02,2003.3,1965.01,True,2.0,79,149187.0,2986.08,SL,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2020-07-23,2020-08-04,2325.62,2537.74,2219.56,2537.74,2467.03,True,2.0,56,130234.0,9899.08,TARGET,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2020-08-10,2020-08-20,3024.38,3093.74,2809.44,3454.27,3310.98,False,2.0,27,81658.0,1872.66,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2020-09-18,2020-09-30,3244.19,3099.14,3099.14,3534.31,3437.6,False,2.0,41,133012.0,-5947.15,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2020-11-27,2020-12-10,3497.08,3620.42,3336.7,3817.85,3710.92,False,2.0,37,129392.0,4563.57,DAY_CAP,WIN,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2021-04-09,2021-04-23,3639.92,3666.5,3499.26,3921.24,3827.47,False,2.0,41,149237.0,1089.73,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-04-30,2021-05-12,3940.63,3939.76,3767.32,4287.26,4171.72,False,2.0,34,133981.0,-29.68,DAY_CAP,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-05-31,2021-06-10,4068.34,4241.54,3936.16,4332.7,4244.58,True,2.0,36,146460.0,6289.98,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-06-10,2021-06-22,4241.54,4116.68,4116.68,4491.25,4408.01,False,2.0,35,148454.0,-4369.95,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-07-16,2021-07-29,4615.05,4615.05,4493.46,4858.23,4777.17,True,2.0,32,147682.0,2593.93,SL,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-08-30,2021-09-09,4971.61,4923.54,4808.67,5297.49,5188.86,False,2.0,30,149148.0,-1442.02,DAY_CAP,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2021-10-04,2021-10-14,5085.03,5232.55,4827.7,5599.7,5428.15,False,2.0,23,116956.0,3392.85,DAY_CAP,WIN,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2022-07-29,2022-08-11,3732.08,3874.89,3614.45,3967.34,3888.92,False,2.0,40,149283.0,5712.56,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2023-04-19,2023-05-02,3280.66,3148.86,3148.86,3544.27,3456.4,False,2.0,45,147630.0,-5931.08,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2023-07-05,2023-07-17,3678.5,3544.94,3544.94,3945.63,3856.59,False,2.0,40,147140.0,-5342.42,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2023-08-07,2023-08-18,3838.09,3702.56,3702.56,4109.15,4018.8,False,2.0,39,149685.0,-5285.59,SL,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2023-12-26,2024-01-05,3822.53,3972.17,3675.4,4116.78,4018.69,True,2.0,39,149079.0,6720.03,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2024-05-27,2024-06-06,4210.12,4401.72,4030.78,4568.81,4449.24,True,2.0,33,138934.0,7083.03,DAY_CAP,WIN,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2024-07-05,2024-07-18,4580.6,4447.6,4447.6,4846.61,4757.94,False,2.0,32,146579.0,-4256.02,SL,LOSS,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2024-09-12,2024-09-24,5457.95,5351.43,5271.97,5829.91,5705.92,False,2.0,27,147365.0,-2875.91,DAY_CAP,LOSS,True,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2024-10-09,2024-10-21,5962.6,5898.14,5678.13,6531.55,6341.9,False,2.0,21,125215.0,-1353.59,DAY_CAP,LOSS,False,True
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2025-02-04,2025-02-14,6068.62,5817.26,5704.76,6796.34,6553.76,False,2.0,16,97098.0,-4021.69,DAY_CAP,LOSS,True,False
DIVISLAB.NS,MOMENTUM_BREAKOUT,PHARMA,2025-05-26,2025-06-05,6706.46,6598.45,6423.73,7271.93,7083.44,False,2.0,21,140836.0,-2268.17,DAY_CAP,LOSS,True,True
DIVISLAB.NS,SECTOR_ROTATION,PHARMA,2026-01-07,2026-01-19,6642.5,6432.96,6432.96,7061.58,6921.88,False,2.0,22,146135.0,-4609.88,SL,LOSS,True,True
APOLLOHOSP.NS,MOMENTUM_BREAKOUT,HOSPITAL,2015-09-29,2015-10-12,1391.23,1405.86,1321.6,1530.48,1484.06,False,2.0,86,119645.0,1258.44,DAY_CAP,WIN,False,True
APOLLOHOSP.NS,BREAKOUT_PULLBACK,HOSPITAL,2015-10-13,2015-10-26,1403.01,1340.48,1340.48,1528.07,1486.38,False,2.0,95,133286.0,-5940.28,SL,LOSS,True,True
APOLLOHOSP.NS,MOMENTUM_BREAKOUT,HOSPITAL,2017-02-22,2017-03-07,1286.43,1232.45,1232.45,1394.4,1358.41,False,2.0,111,142794.0,-5992.07,SL,LOSS,True,True
APOLLOHOSP.NS,BREAKOUT_PULLBACK,HOSPITAL,2017-05-19,2017-05-31,1223.19,1181.19,1181.19,1307.19,1279.19,False,2.0,122,149229.0,-5123.74,SL,LOSS,True,False
APOLLOHOSP.NS,MOMENTUM_BREAKOUT,HOSPITAL,2017-11-22,2017-12-04,1121.16,1068.66,1068.66,1226.16,1191.16,False,2.0,114,127812.0,-5984.61,SL,LOSS,True,False
APOLLOHOSP.NS,SECTOR_ROTATION,HOSPITAL,2018-04-24,2018-05-07,1079.56,1031.54,1031.54,1175.6,1143.59,False,2.0,124,133865.0,-5954.23,SL,LOSS,True,True
APOLLOHOSP.NS,MOMENTUM_BREAKOUT,HOSPITAL,2018-06-15,2018-06-27,1007.77,995.29,949.63,1124.06,1085.3,False,2.0,103,103801.0,-1285.88,DAY_CAP,LOSS,True,True
APOLLOHOSP.NS,MOMENTUM_BREAKOUT,HOSPITAL,2018-08-13,2018-08-27,1042.25,1171.54,977.61,1171.54,1128.44,True,2.0,92,95887.0,9911.95,TARGET,WIN,True,False
