ticker,entry_date,exit_date,setup_type,conf_label,sector,sector_uptrend,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
HDFCBANK.NS,2016-01-21,2016-02-03,RSI_DIVERGENCE,WATCH,BANKING,False,235.18,241.35,222.8,253.74,247.55,False,1.5,484,113827.0,2987.52,DAY_CAP,1.84,WIN
HDFCBANK.NS,2016-06-20,2016-06-30,TREND_PULLBACK,BUY,BANKING,True,269.44,272.68,262.17,280.36,276.72,False,1.5,556,149811.0,1796.58,DAY_CAP,1.01,WIN
HDFCBANK.NS,2016-07-04,2016-07-15,TREND_PULLBACK,BUY,BANKING,True,271.83,283.26,264.21,283.26,279.45,True,1.5,551,149778.0,5250.39,TARGET,1.05,WIN
HDFCBANK.NS,2016-11-10,2016-11-23,TREND_PULLBACK,BUY,BANKING,True,296.34,284.15,284.15,314.63,308.53,False,1.5,492,145799.0,-5997.57,SL,1.54,LOSS
HDFCBANK.NS,2017-11-06,2017-11-16,TREND_PULLBACK,BUY,BANKING,True,426.65,421.77,414.92,444.23,438.37,False,1.5,351,149753.0,-1711.61,DAY_CAP,1.03,LOSS
HDFCBANK.NS,2017-11-20,2017-11-30,TREND_PULLBACK,BUY,BANKING,True,428.87,432.5,418.8,443.99,438.95,False,1.5,349,149677.0,1266.19,DAY_CAP,0.88,WIN
HDFCBANK.NS,2018-02-26,2018-03-09,TREND_PULLBACK,BUY,BANKING,True,446.0,432.41,432.41,466.39,459.59,False,1.5,336,149856.0,-4566.2,SL,1.14,LOSS
HDFCBANK.NS,2018-06-25,2018-07-05,TREND_PULLBACK,BUY,BANKING,True,491.91,498.67,477.79,513.09,506.03,False,1.5,304,149541.0,2055.79,DAY_CAP,1.08,WIN
HDFCBANK.NS,2018-10-23,2018-11-02,RSI_DIVERGENCE,BUY,BANKING,False,466.06,446.75,446.75,495.02,485.37,False,1.5,310,144479.0,-5986.09,SL,1.45,LOSS
HDFCBANK.NS,2018-11-02,2018-11-15,RSI_DIVERGENCE,BUY,BANKING,True,457.75,463.78,438.62,486.44,476.88,False,1.5,313,143275.0,1888.79,DAY_CAP,1.46,WIN
HDFCBANK.NS,2019-02-05,2019-02-18,TREND_PULLBACK,BUY,BANKING,True,496.4,490.73,481.68,518.47,511.11,False,1.5,302,149912.0,-1712.55,DAY_CAP,1.11,LOSS
HDFCBANK.NS,2019-05-21,2019-05-31,TREND_PULLBACK,BUY,BANKING,True,564.41,569.49,543.5,595.77,585.32,False,1.5,265,149569.0,1347.16,DAY_CAP,1.39,WIN
HDFCBANK.NS,2019-10-15,2019-10-27,TREND_PULLBACK,BUY,BANKING,True,579.22,586.16,548.37,625.5,610.07,False,1.5,194,112369.0,1345.95,DAY_CAP,2.0,WIN
HDFCBANK.NS,2019-12-17,2019-12-30,TREND_PULLBACK,BUY,BANKING,True,601.98,607.21,585.37,626.89,618.58,False,1.5,249,149892.0,1303.07,DAY_CAP,1.03,WIN
HDFCBANK.NS,2020-01-13,2020-01-23,TREND_PULLBACK,BUY,BANKING,True,609.03,590.51,590.51,636.82,627.56,False,1.5,246,149822.0,-4556.89,SL,1.14,LOSS
HDFCBANK.NS,2020-09-25,2020-10-08,RSI_DIVERGENCE,WATCH,BANKING,False,494.43,531.97,469.4,531.97,519.45,True,1.5,239,118168.0,7483.22,TARGET,1.77,WIN
HDFCBANK.NS,2020-12-15,2020-12-28,TREND_PULLBACK,BUY,BANKING,True,658.9,669.11,629.23,703.41,688.58,False,1.5,202,133098.0,2061.57,DAY_CAP,1.69,WIN
HDFCBANK.NS,2021-01-04,2021-01-14,TREND_PULLBACK,BUY,BANKING,True,670.6,695.58,642.82,712.27,698.38,True,1.5,215,144179.0,5670.45,DAY_CAP,1.55,WIN
HDFCBANK.NS,2021-03-01,2021-03-12,TREND_PULLBACK,BUY,BANKING,True,738.28,734.98,690.97,809.23,785.58,False,1.5,126,93023.0,-414.74,DAY_CAP,2.4,LOSS
HDFCBANK.NS,2022-02-01,2022-02-11,RSI_DIVERGENCE,BUY,BANKING,True,712.03,722.42,676.83,764.83,747.23,False,1.5,170,121045.0,1766.75,DAY_CAP,1.73,WIN
HDFCBANK.NS,2023-01-02,2023-01-12,TREND_PULLBACK,BUY,BANKING,True,783.68,759.27,759.27,820.29,808.09,False,1.5,191,149682.0,-4661.91,SL,1.17,LOSS
HDFCBANK.NS,2023-05-15,2023-05-25,TREND_PULLBACK,BUY,BANKING,True,806.34,778.66,778.66,847.86,834.02,False,1.5,186,149979.0,-5148.66,SL,1.29,LOSS
HDFCBANK.NS,2023-07-17,2023-07-27,TREND_PULLBACK,BUY,BANKING,True,817.1,814.3,786.28,863.32,847.91,False,1.5,183,149529.0,-512.11,DAY_CAP,1.41,LOSS
HDFCBANK.NS,2023-07-27,2023-08-08,TREND_PULLBACK,BUY,BANKING,True,814.3,790.99,790.99,849.27,837.61,False,1.5,184,149831.0,-4288.72,SL,1.07,LOSS
HDFCBANK.NS,2024-07-22,2024-08-01,TREND_PULLBACK,BUY,BANKING,True,810.32,808.47,781.66,853.31,838.98,False,1.5,185,149910.0,-342.25,DAY_CAP,1.33,LOSS
HDFCBANK.NS,2024-09-03,2024-09-13,TREND_PULLBACK,BUY,BANKING,True,807.76,821.87,786.58,839.53,828.94,False,1.5,185,149435.0,2610.21,DAY_CAP,0.98,WIN
HDFCBANK.NS,2024-10-21,2024-10-31,TREND_PULLBACK,BUY,BANKING,True,852.82,856.28,816.91,906.7,888.74,False,1.5,167,142421.0,576.71,DAY_CAP,1.58,WIN
HDFCBANK.NS,2024-11-05,2024-11-18,TREND_PULLBACK,BUY,BANKING,True,867.2,832.69,832.69,918.97,901.72,False,1.5,172,149159.0,-5936.24,SL,1.49,LOSS
HDFCBANK.NS,2024-11-25,2024-12-05,TREND_PULLBACK,BUY,BANKING,True,880.89,920.43,843.69,936.69,918.09,True,1.5,161,141824.0,6178.55,DAY_CAP,1.58,WIN
HDFCBANK.NS,2025-02-27,2025-03-11,RSI_DIVERGENCE,BUY,BANKING,False,839.01,831.51,811.87,879.71,866.15,False,1.5,178,149344.0,-1334.76,DAY_CAP,1.13,LOSS
HDFCBANK.NS,2025-06-23,2025-07-03,TREND_PULLBACK,BUY,BANKING,True,961.21,999.59,935.62,999.59,986.8,True,1.5,156,149948.0,4990.08,TARGET,1.0,WIN
HDFCBANK.NS,2025-11-17,2025-11-27,TREND_PULLBACK,BUY,BANKING,True,996.55,1009.5,970.27,1035.97,1022.83,False,1.5,150,149482.0,1942.5,DAY_CAP,0.99,WIN
HDFCBANK.NS,2026-01-02,2026-01-14,TREND_PULLBACK,BUY,BANKING,True,1001.6,979.61,979.61,1034.59,1023.59,False,1.5,149,149238.0,-3276.51,SL,0.82,LOSS
HDFCBANK.NS,2026-02-16,2026-02-26,RSI_DIVERGENCE,BUY,BANKING,True,925.8,898.6,889.16,980.75,962.44,False,1.5,162,149980.0,-4406.4,DAY_CAP,1.38,LOSS
ICICIBANK.NS,2017-08-07,2017-08-18,TREND_PULLBACK,BUY,BANKING,True,288.31,276.12,276.12,306.58,300.49,False,1.5,492,141846.0,-5995.32,SL,1.58,LOSS
ICICIBANK.NS,2017-08-23,2017-09-05,TREND_PULLBACK,BUY,BANKING,True,286.82,285.86,272.76,307.9,300.87,False,1.5,426,122184.0,-409.18,DAY_CAP,1.84,LOSS
ICICIBANK.NS,2017-12-11,2017-12-21,TREND_PULLBACK,BUY,BANKING,True,299.16,287.52,287.52,316.62,310.8,False,1.5,501,149879.0,-5831.49,SL,1.46,LOSS
ICICIBANK.NS,2017-12-21,2018-01-03,TREND_PULLBACK,BUY,BANKING,True,303.0,302.57,288.1,325.36,317.91,False,1.5,402,121807.0,-173.76,DAY_CAP,1.85,LOSS
ICICIBANK.NS,2018-04-30,2018-05-11,RSI_DIVERGENCE,BUY,BANKING,True,272.99,297.4,256.71,297.4,289.26,True,1.5,368,100458.0,7486.95,TARGET,2.09,WIN
ICICIBANK.NS,2018-06-04,2018-06-14,RSI_DIVERGENCE,BUY,BANKING,True,275.43,273.51,257.7,302.04,293.17,False,1.5,338,93097.0,-649.33,DAY_CAP,2.25,LOSS
ICICIBANK.NS,2018-11-20,2018-12-03,BREAKOUT_PULLBACK,BUY,BANKING,True,345.31,343.0,325.27,375.37,365.35,False,1.5,299,103249.0,-692.36,DAY_CAP,2.32,LOSS
ICICIBANK.NS,2018-12-03,2018-12-13,TREND_PULLBACK,BUY,BANKING,True,343.0,326.46,326.46,367.8,359.53,False,1.5,362,124165.0,-5986.46,SL,1.81,LOSS
ICICIBANK.NS,2018-12-17,2018-12-28,TREND_PULLBACK,BUY,BANKING,True,345.84,348.06,330.12,369.43,361.57,False,1.5,381,131766.0,845.45,DAY_CAP,1.71,WIN
ICICIBANK.NS,2018-12-28,2019-01-09,TREND_PULLBACK,BUY,BANKING,True,348.06,368.81,333.26,370.27,362.87,True,1.5,405,140965.0,7202.12,DAY_CAP,1.6,WIN
ICICIBANK.NS,2019-04-15,2019-04-30,TREND_PULLBACK,BUY,BANKING,True,378.94,393.17,363.92,401.46,393.95,True,1.5,395,149680.0,5775.32,DAY_CAP,1.49,WIN
ICICIBANK.NS,2019-05-20,2019-05-30,TREND_PULLBACK,BUY,BANKING,True,393.36,411.21,370.21,428.08,416.51,True,1.5,259,101881.0,5306.59,DAY_CAP,2.21,WIN
ICICIBANK.NS,2019-06-04,2019-06-17,BREAKOUT_PULLBACK,BUY,BANKING,True,404.36,399.63,382.62,436.97,426.1,False,1.5,275,111199.0,-1300.11,DAY_CAP,2.15,LOSS
ICICIBANK.NS,2019-06-20,2019-07-02,TREND_PULLBACK,BUY,BANKING,True,418.16,421.39,398.66,447.4,437.65,False,1.5,307,128374.0,992.28,DAY_CAP,1.75,WIN
ICICIBANK.NS,2020-02-11,2020-02-24,TREND_PULLBACK,BUY,BANKING,True,522.04,512.46,498.59,557.21,545.49,False,1.5,255,133120.0,-2441.66,DAY_CAP,1.68,LOSS
ICICIBANK.NS,2020-09-15,2020-09-25,RSI_DIVERGENCE,BUY,BANKING,False,359.36,336.49,336.49,393.66,382.23,False,1.5,262,94152.0,-5991.55,SL,2.23,LOSS
ICICIBANK.NS,2020-11-19,2020-12-02,BREAKOUT_PULLBACK,BUY,BANKING,True,463.04,464.69,431.32,510.63,494.77,False,1.5,189,87515.0,310.76,DAY_CAP,2.74,WIN
ICICIBANK.NS,2021-02-18,2021-03-02,BREAKOUT_PULLBACK,BUY,BANKING,True,623.5,583.9,583.9,682.89,663.1,False,1.5,151,94148.0,-5979.22,SL,2.54,LOSS
ICICIBANK.NS,2021-05-05,2021-05-18,TREND_PULLBACK,BUY,BANKING,True,583.02,612.42,543.26,642.66,622.78,False,1.5,150,87453.0,4410.39,DAY_CAP,2.56,WIN
ICICIBANK.NS,2021-08-30,2021-09-09,TREND_PULLBACK,BUY,BANKING,True,692.25,698.66,665.95,731.71,718.56,False,1.5,216,149527.0,1382.84,DAY_CAP,1.42,WIN
ICICIBANK.NS,2021-10-11,2021-10-22,TREND_PULLBACK,BUY,BANKING,True,691.91,734.08,663.81,734.08,720.02,True,1.5,213,147378.0,7490.8,TARGET,1.52,WIN
ICICIBANK.NS,2022-01-04,2022-01-14,TREND_PULLBACK,BUY,BANKING,True,749.68,796.58,718.41,796.58,780.95,True,1.5,191,143189.0,7473.13,TARGET,1.56,WIN
ICICIBANK.NS,2022-02-09,2022-02-21,TREND_PULLBACK,BUY,BANKING,True,778.73,743.89,743.89,831.0,813.58,False,1.5,172,133942.0,-5992.77,SL,1.68,LOSS
ICICIBANK.NS,2022-06-20,2022-06-30,RSI_DIVERGENCE,BUY,BANKING,False,665.38,686.0,632.67,714.45,698.1,True,1.5,183,121765.0,4873.45,DAY_CAP,1.72,WIN
ICICIBANK.NS,2022-10-06,2022-10-18,TREND_PULLBACK,BUY,BANKING,True,864.06,875.23,822.25,926.77,905.86,False,1.5,143,123560.0,1597.8,DAY_CAP,1.81,WIN
ICICIBANK.NS,2022-10-18,2022-10-31,TREND_PULLBACK,BUY,BANKING,True,875.23,886.75,837.61,931.66,912.85,True,1.5,159,139162.0,3893.05,DAY_CAP,1.61,WIN
ICICIBANK.NS,2023-02-27,2023-03-10,RSI_DIVERGENCE,BUY,BANKING,False,835.71,822.29,804.44,882.62,866.98,False,1.5,179,149592.0,-2401.78,DAY_CAP,1.31,LOSS
ICICIBANK.NS,2023-03-17,2023-03-29,RSI_DIVERGENCE,BUY,BANKING,False,816.05,830.44,779.75,870.5,852.35,False,1.5,165,134648.0,2374.96,DAY_CAP,1.56,WIN
ICICIBANK.NS,2023-06-27,2023-07-10,TREND_PULLBACK,BUY,BANKING,True,913.48,925.49,888.28,951.3,938.69,True,1.5,164,149811.0,3051.1,DAY_CAP,1.04,WIN
ICICIBANK.NS,2023-09-01,2023-09-13,TREND_PULLBACK,BUY,BANKING,True,953.08,973.84,924.54,995.88,981.61,False,1.5,157,149633.0,3259.25,DAY_CAP,1.12,WIN
ICICIBANK.NS,2023-11-24,2023-12-07,RSI_DIVERGENCE,BUY,BANKING,True,914.41,946.77,892.84,946.77,935.98,True,1.5,164,149964.0,4421.99,TARGET,0.83,WIN
ICICIBANK.NS,2024-01-01,2024-01-11,TREND_PULLBACK,BUY,BANKING,True,983.28,975.17,953.09,1028.57,1013.47,False,1.5,152,149459.0,-1233.78,DAY_CAP,1.15,LOSS
ICICIBANK.NS,2024-01-12,2024-01-25,TREND_PULLBACK,BUY,BANKING,True,987.32,956.16,956.16,1034.05,1018.47,False,1.5,151,149085.0,-4704.64,SL,1.18,LOSS
ICICIBANK.NS,2024-05-23,2024-06-04,TREND_PULLBACK,BUY,BANKING,True,1116.2,1073.35,1073.35,1180.48,1159.05,False,1.5,134,149571.0,-5742.43,SL,1.44,LOSS
ICICIBANK.NS,2024-08-22,2024-09-03,TREND_PULLBACK,BUY,BANKING,True,1181.98,1238.15,1140.43,1244.31,1223.53,True,1.5,126,148929.0,6156.16,DAY_CAP,1.32,WIN
ICICIBANK.NS,2024-10-18,2024-10-30,TREND_PULLBACK,BUY,BANKING,True,1254.82,1302.1,1201.44,1334.88,1308.19,True,1.5,112,140540.0,5636.81,DAY_CAP,1.59,WIN
ICICIBANK.NS,2024-11-05,2024-11-18,TREND_PULLBACK,BUY,BANKING,True,1286.77,1243.85,1229.93,1372.03,1343.61,False,1.5,105,135111.0,-4506.48,DAY_CAP,1.66,LOSS
ICICIBANK.NS,2024-11-25,2024-12-05,TREND_PULLBACK,BUY,BANKING,True,1290.99,1326.27,1238.23,1370.13,1343.75,False,1.5,113,145882.0,3986.4,DAY_CAP,1.53,WIN
ICICIBANK.NS,2025-03-05,2025-03-18,RSI_DIVERGENCE,BUY,BANKING,False,1206.39,1261.35,1169.75,1261.35,1243.03,True,1.5,124,149593.0,5679.03,TARGET,1.06,WIN
ICICIBANK.NS,2025-05-19,2025-05-29,TREND_PULLBACK,BUY,BANKING,True,1437.91,1445.35,1384.75,1517.64,1491.06,False,1.5,104,149542.0,774.02,DAY_CAP,1.39,WIN
ICICIBANK.NS,2025-06-26,2025-07-08,TREND_PULLBACK,BUY,BANKING,True,1428.08,1430.96,1390.13,1485.01,1466.03,False,1.5,105,149948.0,302.17,DAY_CAP,1.0,WIN
ICICIBANK.NS,2025-07-21,2025-07-31,TREND_PULLBACK,BUY,BANKING,True,1454.58,1470.06,1414.82,1514.22,1494.34,False,1.5,103,149821.0,1594.5,DAY_CAP,1.03,WIN
ICICIBANK.NS,2025-11-07,2025-11-19,RSI_DIVERGENCE,BUY,BANKING,True,1343.0,1383.1,1303.65,1402.02,1382.35,True,1.5,111,149073.0,4409.85,DAY_CAP,1.03,WIN
ICICIBANK.NS,2025-12-02,2025-12-12,RSI_DIVERGENCE,BUY,BANKING,True,1373.0,1366.0,1338.68,1424.47,1407.32,False,1.5,109,149657.0,-763.0,DAY_CAP,0.87,LOSS
ICICIBANK.NS,2025-12-16,2025-12-29,RSI_DIVERGENCE,BUY,BANKING,False,1366.0,1343.3,1335.47,1411.79,1396.53,False,1.5,109,148894.0,-2474.29,DAY_CAP,0.78,LOSS
AXISBANK.NS,2016-07-04,2016-07-15,TREND_PULLBACK,BUY,BANKING,True,530.69,556.53,507.21,565.91,554.17,True,1.5,255,135326.0,6289.69,DAY_CAP,1.66,WIN
AXISBANK.NS,2016-08-01,2016-08-11,TREND_PULLBACK,WATCH,BANKING,True,542.25,562.54,514.35,584.11,570.15,False,1.5,215,116584.0,4362.25,DAY_CAP,1.93,WIN
AXISBANK.NS,2016-09-09,2016-09-22,BREAKOUT_PULLBACK,BUY,BANKING,True,603.86,582.88,573.45,649.48,634.27,False,1.5,197,118960.0,-4132.85,DAY_CAP,2.01,LOSS
AXISBANK.NS,2017-05-22,2017-06-01,RSI_DIVERGENCE,BUY,BANKING,True,494.73,501.62,470.35,531.3,519.11,False,1.5,246,121704.0,1696.06,DAY_CAP,1.72,WIN
AXISBANK.NS,2017-09-12,2017-09-22,RSI_DIVERGENCE,BUY,BANKING,True,493.82,518.12,477.62,518.12,510.02,True,1.5,303,149628.0,6139.1,TARGET,1.15,WIN
AXISBANK.NS,2018-04-30,2018-05-11,RSI_DIVERGENCE,BUY,BANKING,True,514.51,550.32,472.16,578.03,556.86,False,1.5,141,72546.0,5048.63,DAY_CAP,2.88,WIN
AXISBANK.NS,2019-02-25,2019-03-08,TREND_PULLBACK,BUY,BANKING,True,699.9,699.9,671.18,742.99,728.63,True,1.5,208,145580.0,2987.42,SL,1.54,WIN
AXISBANK.NS,2019-05-20,2019-05-30,TREND_PULLBACK,WATCH,BANKING,True,778.18,809.51,738.73,837.36,817.63,False,1.5,152,118283.0,4762.18,DAY_CAP,1.9,WIN
AXISBANK.NS,2019-07-01,2019-07-11,TREND_PULLBACK,BUY,BANKING,True,806.08,770.72,770.72,859.11,841.44,False,1.5,169,136227.0,-5975.7,SL,1.64,LOSS
AXISBANK.NS,2019-08-19,2019-08-29,OVERSOLD_EXHAUSTION,WATCH,BANKING,False,682.15,680.86,640.28,744.95,724.02,False,1.5,143,97548.0,-185.13,DAY_CAP,1.84,LOSS
AXISBANK.NS,2019-09-09,2019-09-20,RSI_DIVERGENCE,WATCH,BANKING,False,668.76,637.79,630.89,725.57,706.63,False,1.5,158,105664.0,-4893.37,DAY_CAP,1.98,LOSS
AXISBANK.NS,2019-10-10,2019-10-23,RSI_DIVERGENCE,BUY,BANKING,False,670.15,711.88,614.6,753.48,725.7,True,1.5,108,72376.0,5252.79,DAY_CAP,2.9,WIN
AXISBANK.NS,2021-02-01,2021-02-11,TREND_PULLBACK,BUY,BANKING,True,706.4,737.02,641.39,803.91,771.41,False,1.5,92,64989.0,2817.24,DAY_CAP,3.45,WIN
AXISBANK.NS,2021-05-24,2021-06-03,TREND_PULLBACK,BUY,BANKING,True,738.07,747.53,698.74,797.07,777.4,False,1.5,152,112186.0,1438.0,DAY_CAP,2.0,WIN
AXISBANK.NS,2021-08-17,2021-08-30,TREND_PULLBACK,BUY,BANKING,True,753.6,753.6,726.31,794.55,780.9,True,1.5,199,149967.0,2702.36,SL,1.36,WIN
AXISBANK.NS,2021-10-11,2021-10-22,TREND_PULLBACK,BUY,BANKING,True,783.88,813.3,752.35,831.16,815.4,True,1.5,190,148937.0,5790.25,DAY_CAP,1.51,WIN
AXISBANK.NS,2021-10-22,2021-11-03,TREND_PULLBACK,BUY,BANKING,True,813.3,813.3,776.86,867.98,849.75,True,1.5,164,133382.0,2988.56,SL,1.68,WIN
AXISBANK.NS,2021-12-07,2021-12-17,OVERSOLD_EXHAUSTION,WATCH,BANKING,False,684.14,707.94,644.94,742.95,723.35,False,1.5,153,104674.0,3641.5,DAY_CAP,1.72,WIN
AXISBANK.NS,2022-11-15,2022-11-25,TREND_PULLBACK,BUY,BANKING,True,856.38,885.4,821.24,909.1,891.53,False,1.5,170,145585.0,4933.92,DAY_CAP,1.54,WIN
AXISBANK.NS,2023-01-02,2023-01-12,TREND_PULLBACK,BUY,BANKING,True,939.11,933.08,903.49,992.54,974.73,False,1.5,159,149319.0,-959.41,DAY_CAP,1.42,LOSS
AXISBANK.NS,2023-07-24,2023-08-03,TREND_PULLBACK,BUY,BANKING,True,969.92,933.71,933.71,1024.24,1006.13,False,1.5,154,149368.0,-5576.63,SL,1.4,LOSS
AXISBANK.NS,2023-09-01,2023-09-13,TREND_PULLBACK,BUY,BANKING,True,989.54,1012.8,954.44,1042.19,1024.64,False,1.5,151,149421.0,3512.58,DAY_CAP,1.33,WIN
AXISBANK.NS,2023-11-06,2023-11-17,TREND_PULLBACK,BUY,BANKING,True,1007.76,992.73,968.06,1067.31,1047.46,False,1.5,148,149149.0,-2223.78,DAY_CAP,1.48,LOSS
AXISBANK.NS,2023-11-28,2023-12-08,TREND_PULLBACK,BUY,BANKING,True,1019.49,1019.49,989.55,1064.4,1049.43,True,1.5,147,149865.0,2185.53,SL,1.1,WIN
AXISBANK.NS,2024-01-01,2024-01-11,TREND_PULLBACK,BUY,BANKING,True,1095.92,1123.92,1058.43,1152.14,1133.4,True,1.5,136,149045.0,4453.17,DAY_CAP,1.28,WIN
AXISBANK.NS,2024-01-12,2024-01-25,TREND_PULLBACK,BUY,BANKING,True,1118.53,1078.89,1078.89,1177.99,1158.17,False,1.5,134,149883.0,-5311.76,SL,1.33,LOSS
AXISBANK.NS,2024-03-01,2024-03-14,TREND_PULLBACK,BUY,BANKING,True,1097.46,1056.53,1049.86,1168.88,1145.07,False,1.5,126,138281.0,-5157.63,DAY_CAP,1.63,LOSS
AXISBANK.NS,2024-11-05,2024-11-18,RSI_DIVERGENCE,BUY,BANKING,True,1170.7,1125.24,1110.89,1260.41,1230.51,False,1.5,100,117070.0,-4546.12,DAY_CAP,1.79,LOSS
AXISBANK.NS,2025-05-21,2025-06-02,TREND_PULLBACK,BUY,BANKING,True,1196.78,1193.38,1149.74,1267.34,1243.82,False,1.5,125,149597.0,-424.64,DAY_CAP,1.47,LOSS
AXISBANK.NS,2025-12-31,2026-01-12,TREND_PULLBACK,BUY,BANKING,True,1269.4,1274.2,1233.25,1323.63,1305.55,False,1.5,118,149789.0,566.39,DAY_CAP,1.07,WIN
AXISBANK.NS,2026-01-14,2026-01-27,TREND_PULLBACK,BUY,BANKING,True,1298.8,1250.88,1250.88,1370.68,1346.72,False,1.5,115,149362.0,-5510.81,SL,1.38,LOSS
AXISBANK.NS,2026-02-03,2026-02-13,TREND_PULLBACK,BUY,BANKING,True,1356.2,1332.3,1255.09,1507.86,1457.31,False,1.5,59,80016.0,-1410.09,DAY_CAP,2.8,LOSS
AXISBANK.NS,2026-02-16,2026-02-26,TREND_PULLBACK,BUY,BANKING,True,1358.3,1395.5,1293.51,1455.48,1423.09,False,1.5,92,124964.0,3422.4,DAY_CAP,1.79,WIN
SBIN.NS,2016-06-13,2016-06-23,BREAKOUT_PULLBACK,BUY,BANKING,True,184.54,198.94,171.43,204.19,197.64,True,1.5,457,84333.0,6286.04,DAY_CAP,2.84,WIN
SBIN.NS,2016-08-25,2016-09-07,BREAKOUT_PULLBACK,BUY,BANKING,True,228.75,246.6,216.85,246.6,240.65,True,1.5,504,115289.0,7497.58,TARGET,2.08,WIN
SBIN.NS,2016-10-04,2016-10-18,TREND_PULLBACK,WATCH,BANKING,True,237.53,225.04,225.04,256.26,250.02,False,1.5,480,114013.0,-5994.03,SL,1.97,LOSS
SBIN.NS,2016-12-09,2016-12-21,TREND_PULLBACK,BUY,BANKING,True,243.84,233.5,229.56,265.25,258.11,False,1.5,420,102412.0,-4339.96,DAY_CAP,2.2,LOSS
SBIN.NS,2017-03-14,2017-03-24,TREND_PULLBACK,BUY,BANKING,True,251.15,252.84,241.38,265.81,260.92,False,1.5,597,149938.0,1009.97,DAY_CAP,1.46,WIN
SBIN.NS,2017-05-02,2017-05-12,TREND_PULLBACK,BUY,BANKING,True,263.63,272.41,252.03,281.04,275.24,True,1.5,517,136299.0,5267.78,DAY_CAP,1.65,WIN
SBIN.NS,2017-06-20,2017-07-03,TREND_PULLBACK,BUY,BANKING,True,267.68,258.8,258.8,281.0,276.56,False,1.5,560,149901.0,-4972.85,SL,1.24,LOSS
SBIN.NS,2017-12-18,2017-12-29,TREND_PULLBACK,BUY,BANKING,True,294.25,285.95,276.51,320.88,312.0,False,1.5,338,99458.0,-2806.9,DAY_CAP,2.26,LOSS
SBIN.NS,2018-01-30,2018-02-09,TREND_PULLBACK,BUY,BANKING,True,289.32,270.74,270.74,317.18,307.89,False,1.5,322,93160.0,-5982.04,SL,2.41,LOSS
SBIN.NS,2018-06-05,2018-06-15,BREAKOUT_PULLBACK,BUY,BANKING,True,243.18,264.81,228.76,264.81,257.6,True,1.5,416,101164.0,7497.59,TARGET,2.37,WIN
SBIN.NS,2019-05-29,2019-06-11,BREAKOUT_PULLBACK,BUY,BANKING,True,321.71,320.27,300.44,353.61,342.98,False,1.5,282,90721.0,-403.31,DAY_CAP,2.65,LOSS
SBIN.NS,2019-06-11,2019-06-21,BREAKOUT_PULLBACK,BUY,BANKING,True,320.27,322.4,303.07,346.09,337.48,False,1.5,348,111456.0,738.53,DAY_CAP,2.15,WIN
SBIN.NS,2019-06-25,2019-07-05,TREND_PULLBACK,BUY,BANKING,True,328.99,342.0,314.65,350.51,343.34,True,1.5,418,137520.0,5717.34,DAY_CAP,1.63,WIN
SBIN.NS,2019-12-02,2019-12-12,BREAKOUT_PULLBACK,BUY,BANKING,True,312.34,296.15,296.15,336.63,328.53,False,1.5,370,115566.0,-5990.14,SL,2.07,LOSS
SBIN.NS,2019-12-16,2019-12-27,TREND_PULLBACK,BUY,BANKING,True,306.2,311.19,287.73,333.91,324.67,False,1.5,324,99210.0,1614.4,DAY_CAP,2.26,WIN
SBIN.NS,2020-09-02,2020-09-14,BREAKOUT_PULLBACK,BUY,BANKING,True,199.54,184.71,184.71,221.77,214.36,False,1.5,404,80613.0,-5990.3,SL,2.97,LOSS
SBIN.NS,2020-11-12,2020-11-24,BREAKOUT_PULLBACK,BUY,BANKING,True,209.27,225.0,192.89,233.85,225.66,True,1.5,366,76594.0,5877.99,DAY_CAP,3.13,WIN
SBIN.NS,2020-11-24,2020-12-07,BREAKOUT_PULLBACK,BUY,BANKING,True,225.0,248.76,207.3,251.56,242.71,True,1.5,338,76052.0,7007.67,DAY_CAP,3.15,WIN
SBIN.NS,2021-02-01,2021-02-11,TREND_PULLBACK,BUY,BANKING,True,286.69,325.63,260.73,325.63,312.65,True,1.5,231,66225.0,7502.89,TARGET,3.4,WIN
SBIN.NS,2021-02-23,2021-03-05,BREAKOUT_PULLBACK,BUY,BANKING,True,365.03,354.0,335.78,408.89,394.27,False,1.5,205,74830.0,-2260.42,DAY_CAP,3.2,LOSS
SBIN.NS,2021-05-10,2021-05-21,TREND_PULLBACK,BUY,BANKING,True,333.75,364.31,313.37,364.31,354.12,True,1.5,294,98121.0,7487.71,TARGET,2.29,WIN
SBIN.NS,2021-06-09,2021-06-21,BREAKOUT_PULLBACK,BUY,BANKING,True,392.47,390.89,372.38,422.6,412.56,False,1.5,298,116956.0,-471.76,DAY_CAP,2.05,LOSS
SBIN.NS,2021-08-31,2021-09-13,TREND_PULLBACK,BUY,BANKING,True,396.75,403.09,379.05,423.31,414.46,False,1.5,338,134102.0,2140.35,DAY_CAP,1.67,WIN
SBIN.NS,2021-09-13,2021-09-23,TREND_PULLBACK,BUY,BANKING,True,403.09,422.31,390.27,422.31,415.9,True,1.5,372,149948.0,5959.32,TARGET,1.19,WIN
SBIN.NS,2021-10-04,2021-10-14,TREND_PULLBACK,BUY,BANKING,True,431.3,456.86,406.95,467.83,455.65,True,1.5,246,106100.0,6139.01,DAY_CAP,2.12,WIN
