ticker,entry_date,exit_date,setup_type,sector,sector_uptrend,entry,exit,sl,target,partial_tgt,partial_taken,rr,qty,capital,pnl,exit_reason,ev_pct,result
NESTLEIND.NS,2026-02-23,2026-03-06,TREND_PULLBACK,FMCG,True,1315.1,1264.6,1264.6,1378.23,1365.6,False,1.25,114,149921.0,-5757.0,SL,0.91,LOSS
BRITANNIA.NS,2016-02-24,2016-03-08,RSI_DIVERGENCE,FMCG,False,1202.75,1231.43,1122.75,1302.75,1282.75,False,1.25,74,89004.0,2122.13,DAY_CAP,1.43,WIN
BRITANNIA.NS,2016-09-02,2016-09-16,BREAKOUT_PULLBACK,FMCG,True,1475.83,1564.6,1404.81,1564.6,1546.85,True,1.25,84,123969.0,6711.5,TARGET,1.25,WIN
BRITANNIA.NS,2016-12-29,2017-01-10,RSI_DIVERGENCE,FMCG,True,1268.28,1267.25,1213.23,1337.11,1323.34,False,1.25,108,136975.0,-111.65,DAY_CAP,0.93,LOSS
BRITANNIA.NS,2017-06-01,2017-06-13,TREND_PULLBACK,FMCG,True,1586.22,1595.1,1495.08,1700.15,1677.36,False,1.25,65,103104.0,577.58,DAY_CAP,1.36,WIN
BRITANNIA.NS,2017-06-13,2017-06-23,TREND_PULLBACK,FMCG,True,1595.1,1605.4,1523.45,1684.67,1666.75,False,1.25,83,132394.0,854.37,DAY_CAP,1.07,WIN
BRITANNIA.NS,2017-06-23,2017-07-06,TREND_PULLBACK,FMCG,True,1605.4,1641.42,1539.96,1687.2,1670.84,False,1.25,91,146091.0,3278.49,DAY_CAP,0.97,WIN
BRITANNIA.NS,2018-01-17,2018-01-30,TREND_PULLBACK,FMCG,True,2101.34,2081.79,2013.78,2210.79,2188.9,False,1.25,68,142891.0,-1329.67,DAY_CAP,0.99,LOSS
BRITANNIA.NS,2018-02-01,2018-02-14,TREND_PULLBACK,FMCG,True,2097.23,2011.14,2011.14,2204.84,2183.32,False,1.25,69,144709.0,-5940.02,SL,0.97,LOSS
BRITANNIA.NS,2018-03-27,2018-04-10,TREND_PULLBACK,FMCG,True,2196.46,2275.98,2132.84,2275.98,2260.08,True,1.25,68,149359.0,4866.81,TARGET,0.69,WIN
BRITANNIA.NS,2020-10-07,2020-10-19,TREND_PULLBACK,FMCG,True,3494.27,3481.81,3320.74,3711.18,3667.8,False,1.25,34,118805.0,-423.63,DAY_CAP,1.18,LOSS
BRITANNIA.NS,2020-10-19,2020-10-29,TREND_PULLBACK,FMCG,True,3481.81,3337.03,3337.03,3662.78,3626.59,False,1.25,41,142754.0,-5935.86,SL,0.99,LOSS
BRITANNIA.NS,2020-11-26,2020-12-09,RSI_DIVERGENCE,FMCG,True,3275.34,3275.34,3156.38,3424.04,3394.3,True,1.25,45,147390.0,2617.09,SL,0.78,WIN
BRITANNIA.NS,2021-03-01,2021-03-12,OVERSOLD_EXHAUSTION,FMCG,False,3148.94,3169.66,3036.14,3289.95,3261.75,False,1.25,47,148000.0,973.85,DAY_CAP,0.61,WIN
BRITANNIA.NS,2021-03-15,2021-03-25,RSI_DIVERGENCE,FMCG,False,3184.57,3184.57,3069.04,3328.99,3300.1,True,1.25,47,149675.0,2657.22,SL,0.78,WIN
BRITANNIA.NS,2021-07-14,2021-07-27,RSI_DIVERGENCE,FMCG,True,3282.58,3249.62,3195.78,3391.07,3369.37,False,1.25,45,147716.0,-1483.2,DAY_CAP,0.57,LOSS
BRITANNIA.NS,2021-12-23,2022-01-04,RSI_DIVERGENCE,FMCG,False,3347.42,3426.38,3218.94,3508.01,3475.89,False,1.25,44,147286.0,3474.36,DAY_CAP,0.83,WIN
BRITANNIA.NS,2022-01-31,2022-02-10,RSI_DIVERGENCE,FMCG,False,3329.24,3328.53,3160.92,3539.64,3497.56,False,1.25,35,116523.0,-24.72,DAY_CAP,1.09,LOSS
BRITANNIA.NS,2022-08-30,2022-09-12,TREND_PULLBACK,FMCG,True,3590.18,3455.14,3455.14,3758.99,3725.23,False,1.25,41,147198.0,-5536.78,SL,0.89,LOSS
BRITANNIA.NS,2023-05-29,2023-06-08,TREND_PULLBACK,FMCG,True,4458.04,4665.22,4292.29,4665.22,4623.79,True,1.25,33,147115.0,6174.04,TARGET,0.88,WIN
BRITANNIA.NS,2023-09-21,2023-10-04,RSI_DIVERGENCE,FMCG,False,4441.77,4416.39,4297.78,4621.75,4585.75,False,1.25,33,146578.0,-837.62,DAY_CAP,0.7,LOSS
BRITANNIA.NS,2023-10-04,2023-10-16,RSI_DIVERGENCE,FMCG,False,4416.39,4468.56,4271.94,4596.94,4560.83,False,1.25,33,145741.0,1721.88,DAY_CAP,0.7,WIN
BRITANNIA.NS,2023-11-02,2023-11-15,RSI_DIVERGENCE,FMCG,False,4411.27,4590.12,4246.38,4617.39,4576.16,True,1.25,34,149983.0,5843.54,DAY_CAP,0.8,WIN
BRITANNIA.NS,2024-01-08,2024-01-18,BREAKOUT_PULLBACK,FMCG,True,5044.72,4886.67,4819.39,5326.38,5270.05,False,1.25,26,131163.0,-4109.17,DAY_CAP,1.16,LOSS
BRITANNIA.NS,2024-07-02,2024-07-12,TREND_PULLBACK,FMCG,True,5263.27,5491.73,5080.5,5491.73,5446.04,True,1.25,28,147372.0,5757.23,TARGET,0.82,WIN
BRITANNIA.NS,2025-08-04,2025-08-14,TREND_PULLBACK,FMCG,True,5787.0,5582.71,5582.71,6042.37,5991.29,False,1.25,25,144675.0,-5107.25,SL,0.84,LOSS
BRITANNIA.NS,2025-09-18,2025-09-30,BREAKOUT_PULLBACK,FMCG,True,6100.5,5866.52,5866.52,6392.97,6334.48,False,1.25,24,146412.0,-5615.52,SL,1.0,LOSS
BRITANNIA.NS,2025-10-16,2025-10-29,TREND_PULLBACK,FMCG,True,6025.5,5852.5,5800.58,6306.65,6250.42,False,1.25,24,144612.0,-4152.0,DAY_CAP,0.89,LOSS
DABUR.NS,2016-06-02,2016-06-14,TREND_PULLBACK,FMCG,True,270.74,278.52,255.57,289.7,285.9,False,1.25,395,106941.0,3072.8,DAY_CAP,1.33,WIN
DABUR.NS,2016-11-21,2016-12-01,RSI_DIVERGENCE,FMCG,False,251.57,260.73,234.92,272.39,268.23,False,1.25,360,90566.0,3297.2,DAY_CAP,1.42,WIN
DABUR.NS,2016-12-13,2016-12-23,RSI_DIVERGENCE,FMCG,True,255.95,245.29,245.29,269.27,266.61,False,1.25,563,144098.0,-5999.51,SL,0.9,LOSS
DABUR.NS,2017-09-04,2017-09-14,TREND_PULLBACK,FMCG,True,284.16,281.28,272.19,299.11,296.12,False,1.25,501,142363.0,-1443.11,DAY_CAP,1.0,LOSS
DABUR.NS,2017-09-19,2017-09-29,TREND_PULLBACK,FMCG,True,287.63,276.92,276.92,301.02,298.34,False,1.25,521,149856.0,-5580.66,SL,0.88,LOSS
DABUR.NS,2017-10-10,2017-10-23,TREND_PULLBACK,FMCG,True,290.15,289.69,276.49,307.21,303.8,False,1.25,439,127374.0,-200.69,DAY_CAP,1.12,LOSS
DABUR.NS,2017-12-29,2018-01-10,TREND_PULLBACK,FMCG,True,320.94,328.38,307.59,337.63,334.3,False,1.25,449,144104.0,3337.81,DAY_CAP,0.99,WIN
DABUR.NS,2018-07-27,2018-08-08,TREND_PULLBACK,FMCG,True,360.11,360.11,345.54,378.32,374.68,True,1.25,411,148005.0,2986.97,SL,0.96,WIN
DABUR.NS,2019-01-14,2019-01-24,TREND_PULLBACK,FMCG,True,405.8,402.9,386.65,429.73,424.94,False,1.25,313,127014.0,-908.3,DAY_CAP,1.12,LOSS
DABUR.NS,2019-02-01,2019-02-14,TREND_PULLBACK,FMCG,True,422.97,412.07,401.48,449.84,444.47,False,1.25,279,118010.0,-3042.64,DAY_CAP,1.21,LOSS
DABUR.NS,2019-03-05,2019-03-15,TREND_PULLBACK,FMCG,True,414.5,397.43,397.43,435.84,431.57,False,1.25,351,145490.0,-5992.47,SL,0.98,LOSS
DABUR.NS,2019-08-27,2019-09-09,TREND_PULLBACK,FMCG,True,413.45,417.3,395.4,436.02,431.51,False,1.25,332,137266.0,1278.63,DAY_CAP,1.04,WIN
DABUR.NS,2020-06-22,2020-07-02,RSI_DIVERGENCE,FMCG,True,417.82,438.13,393.11,448.71,442.54,True,1.25,242,101114.0,5447.16,DAY_CAP,1.27,WIN
DABUR.NS,2020-09-03,2020-09-15,TREND_PULLBACK,FMCG,True,467.55,477.99,445.05,495.66,490.04,False,1.25,266,124367.0,2777.95,DAY_CAP,1.14,WIN
DABUR.NS,2021-07-26,2021-08-05,TREND_PULLBACK,FMCG,True,564.59,587.56,546.22,587.56,582.96,True,1.25,265,149616.0,5479.94,TARGET,0.77,WIN
DABUR.NS,2021-08-16,2021-08-27,TREND_PULLBACK,FMCG,True,560.8,592.6,535.37,592.6,586.24,True,1.25,235,131789.0,6728.29,TARGET,1.08,WIN
DABUR.NS,2021-08-27,2021-09-08,TREND_PULLBACK,FMCG,True,580.25,611.17,555.51,611.17,604.98,True,1.25,242,140420.0,6734.3,TARGET,1.01,WIN
DABUR.NS,2022-03-10,2022-03-23,RSI_DIVERGENCE,FMCG,True,522.31,500.44,486.4,567.19,558.22,False,1.25,167,87225.0,-3652.38,DAY_CAP,1.48,LOSS
DABUR.NS,2022-03-31,2022-04-12,RSI_DIVERGENCE,FMCG,True,513.21,530.01,487.58,545.26,538.85,False,1.25,234,120092.0,3930.64,DAY_CAP,1.07,WIN
DABUR.NS,2023-02-08,2023-02-20,RSI_DIVERGENCE,FMCG,True,515.84,516.85,490.08,548.04,541.6,False,1.25,232,119674.0,235.33,DAY_CAP,1.07,WIN
DABUR.NS,2023-04-13,2023-04-26,RSI_DIVERGENCE,FMCG,True,509.27,515.55,489.28,534.25,529.25,False,1.25,294,149725.0,1846.19,DAY_CAP,0.84,WIN
DABUR.NS,2023-05-11,2023-05-23,RSI_DIVERGENCE,FMCG,True,502.55,507.92,484.29,525.39,520.82,False,1.25,298,149761.0,1597.78,DAY_CAP,0.78,WIN
DABUR.NS,2023-08-22,2023-09-01,TREND_PULLBACK,FMCG,True,557.86,536.93,536.93,584.01,578.78,False,1.25,268,149506.0,-5608.6,SL,0.89,LOSS
DABUR.NS,2023-12-27,2024-01-08,RSI_DIVERGENCE,FMCG,True,521.33,541.14,505.48,541.14,537.18,True,1.25,287,149620.0,5120.5,TARGET,0.65,WIN
DABUR.NS,2024-01-29,2024-02-08,RSI_DIVERGENCE,FMCG,False,521.23,552.61,496.12,552.61,546.34,True,1.25,238,124052.0,6722.82,TARGET,1.04,WIN
DABUR.NS,2024-02-28,2024-03-12,RSI_DIVERGENCE,FMCG,False,523.18,516.11,504.09,547.04,542.27,False,1.25,286,149629.0,-2022.96,DAY_CAP,0.78,LOSS
DABUR.NS,2024-03-14,2024-03-27,RSI_DIVERGENCE,FMCG,True,516.74,508.94,497.74,540.49,535.74,False,1.25,290,149855.0,-2263.46,DAY_CAP,0.79,LOSS
DABUR.NS,2024-06-20,2024-07-02,BREAKOUT_PULLBACK,FMCG,True,586.11,588.11,552.51,628.1,619.7,False,1.25,178,104327.0,356.0,DAY_CAP,1.49,WIN
DABUR.NS,2024-07-25,2024-08-06,BREAKOUT_PULLBACK,FMCG,True,618.45,616.44,584.6,660.77,652.31,False,1.25,177,109466.0,-355.5,DAY_CAP,1.42,LOSS
